eTFC1	eTFC2	eTFC3	eTFC4	eTFC5	eTHC1	eTHC2	eTHC3	eTHC4	eTHC5	lTFC1	lTFC2	lTFC3	lTFC4	lTFC5	lTHC1	lTHC2	lTHC3	lTHC4	lTHC5
RSPO3	-1.36516680461095	-0.924639240948252	0.828825691102445	0.959162104304935	0.501818250151818	-1.74640132431176	-0.792500772171417	0.937769782706019	1.09843110866833	0.502701205108833	0.934235145160075	0.421496282401261	0.33422972010305	-0.167750024966359	-1.52221112269803	0.622273925225166	0.613816649262738	0.0965623600403287	-0.488491193151486	-0.844161741376745
RSPO2	-0.2172145804196	-0.0152378633269974	0.0341165985131138	0.00355629404975399	0.194779551183729	-0.612449887032478	-0.159259149871525	-0.168476580258345	-0.640689939458834	1.58087555662118	0.408352364310645	0.114366497882397	0.0423737601247933	-0.00426696879010624	-0.560825653527729	0.134461368434429	-0.201373874534797	0.232366653328553	-0.544793320268494	0.379339173040308
RSPO1	2.79195116514287	-0.627383893167094	-1.70969367369049	-0.884024078700689	0.429150480415404	1.65548117696245	-0.76070021392629	-0.83421352930835	-0.730835659248356	0.670268225520547	1.00717568511234	-0.296559672742535	-1.20058193652661	-0.283419345247082	0.773385269403891	0.898128801226208	-1.49672879465679	-0.304026341686279	-0.0223103075182891	0.924936642635147
RSPH1	0.262929594277474	0.447931199265952	0.327707380652088	-0.83611882056094	-0.202449353634574	0.141695637210322	-0.00975659634251969	0.11694982906375	0.294473053266378	-0.543361923197931	-0.346342870241702	-0.319865205169676	0.136887602598118	0.237552779956671	0.29176769285659	0.168332478361162	0.13190991325931	0.400710512549556	-0.322383411943995	-0.378569492226032
RSF1	-0.300793981333427	-0.607953122208562	0.488735616691859	0.127710660546904	0.292300826303228	-0.554574178488537	0.108257812511601	0.27257854354986	0.0891356263438832	0.0846021960831935	-0.330023771131733	-0.223856059764244	-0.0605846302927233	0.46302744638749	0.151437014801211	-0.0638553985797357	-0.0259949186824651	0.172505546477499	-0.304842985834521	0.222187756619221
RRP1B	0.0692650985743271	-0.206245200569594	0.0228847126116509	0.015750531833949	0.0983448575496677	0.252596869826603	-0.178903089360008	0.214565026206554	-0.0869401870852302	-0.201318619587918	-0.338638448977112	0.0308973836546853	0.154715433841578	0.0575986062731806	0.0954270252076679	0.331814727255377	-0.00166870483783033	-0.0327428594719681	-0.135925742245041	-0.161477420700537
RRM2	-0.371905088921803	0.0974304549119722	-0.422340949736466	0.474005774403416	0.222809809342877	-0.447432280306714	-0.670163476062637	0.89071278991149	0.825138899507756	-0.598255933049902	0.469920915592038	-0.102761498631565	0.00585485537333241	-0.129207288880869	-0.243806983452934	0.335250363799146	0.254029200484496	0.031836244778443	-0.336034858536847	-0.28508095052524
RRM1	-0.890369743611618	-0.298339402670198	0.35408044254612	0.396694479377068	0.437934224358628	-0.0138886860669629	0.210740768759251	0.260372296712372	0.14685268263829	-0.604077062042943	-0.148203739859301	-0.153306259448879	-0.345204876250602	0.463807589045818	0.182907286512958	-0.610177539668697	0.384589673333153	-0.0737013031324949	0.036781285643368	0.262507883824679
RPTOR	-0.000962176214500232	-0.734205553646544	0.356482976922091	0.0838915709976273	0.294793181941324	0.180467122691946	0.559381597032556	-0.200334619749731	-0.280404537777186	-0.259109562197584	-0.101438423500926	0.00636601709391638	-0.115171030651642	0.0599691069575465	0.150274330101107	0.137271521776134	-0.233962427781678	0.227157862592727	-0.214562919255354	0.0840959626681697
RPS6KL1	-0.310178079752094	-0.420324706094668	0.311828211074681	0.27113449891745	0.147540075854629	-0.163571778948582	-0.228566974015837	0.393016010420984	-0.163184189881192	0.162306932424624	-0.348864878438004	-0.0590250268161725	0.118284377920163	0.107816351553089	0.181789175780925	-0.859805851762148	-0.400583252531119	0.0835677422314616	0.470767343584018	0.706054018477785
RPS6KA2	-0.119188762405809	0.161053742326668	0.11208378267847	-0.205301512185527	0.0513527495861983	0.06858718323	0.0212269159217781	-0.188442500622746	-0.0167974389805468	0.115425840451514	0.417475677760509	0.28409634401279	-0.110673334253934	-0.39216158540283	-0.198737102116534	0.577388807393735	-0.094932987683521	-0.210260794074446	-0.101116802505505	-0.171078223130264
RPS6	1.41554761310277	1.33649716577084	-2.1101011232126	-1.22633887095745	0.584395215296453	-0.127292144077387	0.66322566049999	-2.70058714662974	0.227647707503323	1.93700592270385	-0.419116656287656	-1.29482543187012	-0.358312208520701	-0.839062360222968	2.91131665690142	0.731319394954937	-3.18474420097758	-1.54447032898824	3.79131045620801	0.206584678802898
RPS3A	1.39609980834337	2.41028975179391	-1.78455071540382	-0.907410272111093	-1.11442857262239	1.35267564869652	0.146980757975754	-1.92551624316665	-0.497797308147625	0.923657144642007	0.870540906090696	-1.00486266326379	-0.52902224722942	-0.900964000464285	1.56430800486679	0.0386775715577983	-1.45810134437727	-0.652592071301385	2.66530302976527	-0.5932871856444
RPN2	0.278895522517605	0.503916022598048	0.0508672279729794	-0.31515870448105	-0.518520068607589	0.98956493168291	-0.14994278942002	0.22761328412377	-0.974020466660161	-0.093214959726506	0.515266131638327	0.819639827133468	-0.422111684291501	0.253620498574922	-1.16641477305522	0.380978792142486	0.142904869604287	0.533473424459284	-0.807732970151207	-0.249624116054843
RPN1	0.419893522862083	-0.0318947111698371	0.0943740146419501	-0.0762564809681336	-0.406116345366062	0.455097382666555	-0.253016629057857	0.026063509642352	-0.250207344956397	0.0220630817053546	0.762454563922706	0.37153214160772	0.101058693157636	-0.538329495793747	-0.696715902894322	0.443478501535253	0.274184390959327	-0.102745693453816	-0.387320433998788	-0.22759676504198
RPL38	5.55206985872643	8.26670588430164	-4.78266235797427	0.435351690414208	-9.47146507546802	3.42222167424019	2.95350249645577	-2.26632749176059	1.09019146969389	-5.19958814862927	5.9542821774465	0.831247696086578	-1.49323868075575	-4.84088776889925	-0.451403423878091	1.70787480208335	0.635884153860616	-1.61482102298308	1.46163657115596	-2.19057450411685
RPL27A	-0.213870932432599	3.0049915846479	-1.37800158924247	-0.634657590843261	-0.778461472129571	1.4144408898828	0.478349281895028	-2.58274121141014	1.15711749675848	-0.467166457126169	1.69808041460626	-1.39470933361987	0.0455478628289043	-2.21509375635667	1.86617481254137	-0.223882705737196	0.195882638068198	0.449019744125771	1.26130802846921	-1.682327704926
RPL24	1.55305604638311	4.62496521513623	-3.00027424419689	-0.979582798843722	-2.19816421847874	0.295779095107619	-0.223233417608341	-1.57553078887248	3.52231491109322	-2.01932979972	2.00662926792246	-2.15494640161066	-0.484239026565376	-1.45994006586427	2.09249622611783	0.926668326920833	-0.252937970809299	-0.360652431983581	3.58322873716499	-3.89630666129294
RPGRIP1L	-0.0606700015127437	-0.53782025600449	0.0414443981410519	0.215524177629881	0.3415216817463	-0.0888794213720363	-0.349270356834354	0.256778056416261	-0.0239087079222822	0.205280429712411	-0.257593422820642	-0.442101868223516	-0.0721871371232314	0.0349662741802597	0.736916153987129	-0.289214307569636	-0.111449895900889	-0.188649383037765	0.053724091581925	0.535589494926365
RORA	-0.0986814440801358	-0.343855825143052	0.0597584703547664	0.169822180804115	0.212956618064306	0.0205839271519863	-0.00650458064975767	0.180335017905268	-0.32831272073441	0.133898356326913	0.0778047325739841	0.143610933900952	-0.188162494410476	0.208073876548151	-0.241327048612611	-0.119668600196808	-0.137367474022046	0.1036852845333	0.414248367545446	-0.260897577859893
ROR2	-0.514326274810802	-0.917482422562332	0.0695008005031834	0.408273592296055	0.954034304573895	-1.10812790119229	-0.491376156087329	-0.10462676747118	0.206999267933304	1.4971315568175	-0.7499014568607	-0.452104286824829	0.0726952089369188	0.58978783634006	0.539522698408552	-0.399316703314938	-0.516679741526522	-0.0502487274556831	-0.042586341416083	1.00883151371322
ROR1	0.087524672235392	-0.620782326876657	-0.281437566126828	0.382293270501371	0.432401950266722	-0.369635201146599	-0.357785109688628	0.0719636316138335	0.53985217220489	0.115604507016504	-1.1568946860452	-0.467835714052283	0.17893021688449	1.21952437098906	0.226275812223928	-1.02740380594539	-0.708064980330008	0.44797811197385	0.659821771233236	0.62766890306831
ROBO2	0.76638509684174	0.437281220642432	0.265468720085681	-0.561698957376366	-0.907436080193489	0.558620344449483	0.332408171356408	0.249433532973972	-0.634301873491093	-0.506160175288772	1.09409761077086	0.523661934951016	0.16363590018606	-0.66278694616881	-1.11860849973912	1.05461462694496	0.796558706719003	-0.179692491264403	-0.845942985882241	-0.825537856517322
ROBO1	0.843200179190514	-0.137014920327777	0.0349389451779363	-0.616327620476468	-0.124796583564207	1.54566501000099	-0.0703517203108976	-0.411480431363962	-1.0142584129209	-0.0495744454052289	0.382137690482075	-0.203981356466862	-0.544508374104259	-0.0447134106762093	0.411065450765255	1.15867598587217	-0.173387900705533	-0.689679846475945	-0.529538686495835	0.233930447805141
RNF38	-0.000342168547009969	-0.144728414593582	-0.330413429932824	0.0904207816555687	0.385063231417849	-0.165929014643839	-0.0567336578102982	-0.138213636462305	0.210375643595618	0.150500665320824	-0.288082050336588	-0.148406554840579	0.124566846863612	0.186746028138335	0.125175730175221	0.167472495928739	-0.5685083983817	0.159524229545911	-0.158253466192591	0.399765139099642
RNF32	-0.110607884604016	0.0547900376725949	-0.0273540656637326	0.12692027234367	-0.0437483597485167	-0.00325432733441877	0.153951166814886	0.0859103195995146	-0.173050641619761	-0.0635565174602206	-0.695314732983013	-0.00245630825488918	0.342647101118204	-0.164600451081515	0.519724391201213	0.140654348721639	0.102684689010526	-0.0209681858714807	-0.221810915953017	-0.000559935907666009
RNF220	-0.420519351970563	0.125139296231126	0.851938602009671	-0.634105826572759	0.0775472803025217	-0.0206703672393616	0.209107540411695	-0.128498667516151	-0.106354318546291	0.0464158128901069	0.033151527190018	0.288291440496115	0.0427999218622475	0.182006466347547	-0.546249355895927	-0.291685377311515	-0.0615677306016629	-0.389752832598854	0.618300202055462	0.124705738456573
RNF2	0.369084939457488	-0.481709191475482	0.0127115240280915	0.439560138430921	-0.339647410441019	0.484157351849459	-0.0549699622522102	-0.00649766001569407	-0.0486670415667287	-0.374022688014824	-0.194605025073882	0.0346168935355609	0.23077951678165	0.451629692376763	-0.522421077620093	-0.0330067505341303	0.226973053556911	0.475089166557717	-0.325486016556225	-0.343569453024271
RNF180	0.000673472109173012	-0.141524342832823	-0.273593869409078	0.0943754536519372	0.32006928648079	0.340033058762991	0.044432512238529	-0.280890727037902	0.0255278059578345	-0.129102649921453	0.00978437834006574	-0.101761698096447	0.194537236324841	-0.0869947213220228	-0.0155651952464373	-0.259491751894924	0.272250873112142	-0.0334238322910632	-0.0262829366128754	0.0469476476867201
RNF165	0.258914563894279	-0.392966552353216	0.500352062897619	-0.0258742133001837	-0.340425861138498	0.439627420791223	0.291331576269885	0.205211647797094	-0.437388147833339	-0.498782497024862	-0.341186637714403	0.337578452530872	0.312457968317481	0.0854501981851525	-0.394299981319103	0.0858800253673468	0.519100577434338	0.16480054920158	-0.564266335781161	-0.205514816222101
RNF149	-0.160309642255231	0.641238569020922	-0.160309642255231	-0.160309642255231	-0.160309642255231	0.83327206294223	-0.208318015735558	-0.208318015735558	-0.208318015735558	-0.208318015735558	-0.162816280758406	0.651265123033623	-0.162816280758406	-0.162816280758406	-0.162816280758406	-0.166845814331676	0.667383257326703	-0.166845814331676	-0.166845814331676	-0.166845814331676
RNF146	-0.376518738686444	0.533201924597952	0.057340909434517	-0.106767659284866	-0.107256436061157	0.0317050870621536	0.197931621359128	-0.138117756259742	0.132964339176079	-0.224483291337616	0.891713607969553	-0.270587763906242	0.273596509781665	0.043152658545333	-0.937875012390306	0.615111872445139	0.396217672114314	0.121456535884967	-0.582591725877114	-0.550194354567306
RNF13	0.279345817750123	-0.648722516664067	-0.435585137211552	0.212742963795028	0.592218872330465	-0.200264393586856	-0.430170873470168	0.290114867201318	0.542593105167656	-0.202272705311948	0.00257028251983904	0.149373538590153	0.526735576678265	-0.155528507184926	-0.523150890603331	0.219011425998596	0.0359027810882218	0.359570862692792	-0.240989718250079	-0.373495351529529
RNF128	0.231958012243402	-0.0543347423940936	-0.331996353800095	0.0212262185567971	0.133146865393989	0.0356670269812334	-0.113392266366746	-0.0711344457780649	0.206639105979832	-0.0577794208162548	0.627355685910739	0.11818372725646	-0.12872275732747	-0.191685823342696	-0.425130832497031	0.269414942209597	-0.0364745793279599	0.00823163772771451	-0.279010631966011	0.0378386313566601
RNF10	0.446808285650242	-0.372621346615063	-0.14241534297329	0.309813855655403	-0.241585451717299	0.261327047805324	0.521926942596831	-0.197339896946971	-0.416473647450228	-0.169440446004959	-0.161315714224688	-0.341877744977552	0.076948871388975	-0.0566792803420562	0.482923868155314	0.21882585155819	0.172569470574668	-0.492204961520009	0.0597239672455139	0.0410856721416408
RND3	1.09872992622464	-0.0253768580270837	-0.596369549976684	-0.0789104333810258	-0.39807308483984	0.650396786696202	-0.320302593683955	-0.00821199131984685	-0.0235352664309865	-0.298346935261412	0.175218255145653	0.0820346374442753	0.690408425303692	0.320410781159026	-1.26807209905265	0.124905643545283	-0.618989058814639	0.515485475304077	0.255604795549766	-0.277006855584487
RLIM	-0.178403571613808	-0.349484851912646	0.368696710397723	-0.10575665236772	0.264948365496453	-0.0666313932505158	0.265678804170468	0.133214297898219	-0.0784831342791428	-0.25377857453903	-0.518945951170492	-0.205589242441693	0.328838001835338	0.000461264743815804	0.395235927033029	-0.312502224034649	0.0552422850758045	-0.0227558643860686	0.0585447321233872	0.221471071221529
RIPK4	-0.20200959885071	-0.314738462931196	-0.188437167932927	-0.083078969667207	0.788264199382039	-0.197161247868665	-0.0119526285432503	-0.317971871886579	0.247624592135372	0.279461156163121	-0.28691578971283	-0.553808703922246	-0.598712427345357	0.186047790136071	1.25338913084436	-0.362784819789861	-0.916635859309728	-0.305050889739343	0.610656930992923	0.973814637846008
RIMKLB	-0.0813384030939535	-0.879395812266191	0.435752403070465	0.421485435799044	0.103496376490639	0.17624311468799	-0.196496722184234	0.337886606670066	-0.216182323828688	-0.101450675345133	-0.759513905000141	0.434340458587634	-0.0297799742963516	0.551352414465125	-0.196398993756265	-1.1960580571176	0.480536685415798	0.468439001913021	-0.313009662830019	0.560092032618799
RIBC2	0.0849292000306281	0.231813318264954	0.0830402897645905	-0.250885010887697	-0.148897797172475	0.480734192092416	-0.366305942822264	0.260133094157861	0.196128392245549	-0.570689735673563	-0.0732387577486464	0.34455686938592	-0.0277490418648392	-0.260028774894142	0.0164597051217072	0.332968562890133	0.0751771115114248	0.0304805881737433	-0.199061704927305	-0.239564557647996
RHPN1	0.0021746444738584	-0.131350328518716	0.162716662677004	0.10345273190835	-0.136993710540494	-0.224692107705168	-0.250959014487585	0.111863616128406	0.118625393290402	0.245162112773947	-0.280023140387976	-0.307421944807236	0.121979604592819	0.0927524196711733	0.372713060931217	0.209834429561604	-0.0463580171499434	-0.243803207867158	0.181035402570506	-0.100708607115009
RHOV	0.354045310581574	0.097841660394157	-0.100556563185267	-0.135648107655218	-0.215682300135246	0.267921862615954	-0.195481647033979	0.00426561705186046	-0.245402137674557	0.16869630504072	0.478449534186741	-0.328254355356492	-0.308871901910001	-0.123488267430486	0.282164990510239	0.303608089159365	-0.393130496045262	0.00729763851386744	-0.122145765655975	0.204370534028004
RHOU	1.06873261482836	1.27269765485668	-0.099346570372898	-1.22734401183427	-1.01473968747787	1.60202683415728	0.210772518900376	0.102026765067146	-0.491488597809692	-1.42333752031512	0.24447749441318	-0.37080729974825	-0.166403213335725	0.245610389810789	0.047122628860004	0.135106000209912	-0.22037762510311	-0.566190087750181	0.541253656639704	0.110208056003671
RHOJ	0.155705557281068	-0.580193440533579	0.267896127860233	0.172820333242797	-0.0162285778505189	0.280137058666659	-0.243790857687758	0.0237900734963699	-0.359081597854107	0.298945323378836	-0.418299657880704	-0.164452753422313	-0.42292047904488	0.19964773196662	0.806025158381275	0.210499661886228	-0.885287063480218	-0.218431835733683	-0.226761406604147	1.11998064393182
RHOG	0.161623011847825	0.404410992834625	-0.345938651421793	-0.365157649509928	0.145062296249271	0.707879484638697	0.291677949526985	-0.131268423011028	-0.865373169620692	-0.00291584153396052	0.0769899915392935	0.0882021092444081	1.13584088781807	-0.34466009542569	-0.956372893176084	-0.542352758341479	0.0446941588046963	-0.104478659896306	0.151940212558704	0.450197046874385
RHOBTB3	-0.120471487927283	-0.115833273204783	0.10575802694932	-0.104041335395667	0.234588069578414	0.0983669107121301	0.156731143811389	0.0611023406949842	-0.257674814326706	-0.0585255808917955	-0.0954804211753597	0.155182019957677	-0.343915612837813	0.244020667747574	0.040193346307924	0.318221770362202	0.0349573659962621	-0.116727365803681	-0.204652403484426	-0.0317993670703567
RHOBTB2	-0.506484396960063	-0.701177369094004	0.627252605130071	0.305045992107853	0.275363168816146	-0.312601384191865	0.316984793160575	0.111434958300419	-0.156056835201427	0.0402384679322996	-0.532941508057358	-0.121021767283633	0.293499309423328	0.422598424295131	-0.062134458377467	-0.568188302986718	0.226071905651305	0.622894648305486	-0.139498229395548	-0.141280021574525
RHOBTB1	-0.160727611870783	0.473908223248611	-0.0693836611801242	0.0579478940141183	-0.301744844211823	-0.473166587626351	0.139804801322987	0.0791365105224084	0.172855370879033	0.0813699049019219	0.561787789008148	0.278798717086985	0.160873038798202	-0.349371586744043	-0.652087958149293	0.347993382189826	0.480016337721018	0.0381626221919973	-0.46380868055542	-0.402363661547422
RGS7	-0.3384120875276	0.247280475841426	0.00753645238301137	0.0987761821844648	-0.0151810228813019	-0.317292089373328	0.194697981936407	-0.331667069194245	0.0353959260965071	0.418865250534659	0.0880162396920697	-0.695438709236074	0.386135415361959	0.294802148333437	-0.0735150941513916	0.994859739722941	-0.195038420605321	-0.62643582555811	-0.192547429769515	0.0191619362100055
RGS16	-0.169808951564348	0.0871735420394795	-0.222866229815939	0.195519047555526	0.109982591785281	-0.110685624214441	-0.0336898790686277	0.0825707930761665	-0.108970515658837	0.170775225865739	-0.322503716685907	0.54922591954153	0.547711049075144	0.334530688014536	-1.1089639399453	0.0663379268665949	-0.324323258291332	0.403354359045808	-0.0302843191076292	-0.115084708513441
RGMB	-0.0666383121737564	0.59594851003773	-0.205477033730701	-0.371272844289794	0.047439680156522	0.61303418436963	0.244338928575366	-0.262460945888953	-1.12995135903366	0.535039191977621	-1.05854550653273	-0.496221680367331	-0.336612540327385	0.579063740356336	1.31231598687111	-0.778410410338809	-0.752584696567839	-0.530153446539689	-0.19941068294264	2.26055923638898
RGMA	-0.252242942267623	0.0797307896820634	-0.0493446348154674	-0.0203982949387793	0.24225508233981	0.0575643154489391	0.31756196790437	0.256867466422337	-0.999506227494825	0.367512477719178	-1.49299284020697	-0.0714734402518147	-0.201683305640657	0.554665874806359	1.21148371129308	-0.882158394852157	-0.909141535250214	-0.418748612623432	-0.0199349714608026	2.2299835141866
RFXANK	-0.0849978502400663	0.431975080077464	-0.520515090911861	-0.0904346740597841	0.263972535134249	0.239506085458361	-0.0841694355855882	-0.270130617781637	0.0837990813652265	0.0309948865436382	-0.429256857486408	0.299229451843303	0.242589830949534	-0.429646768858033	0.317084343551603	0.0276891875504415	-0.281055032919861	0.492104330758204	-0.0357424306792282	-0.202996054709555
RFX7	0.0869497711329981	-0.332151101768851	0.0358695654560179	0.164470312159527	0.0448614530203058	0.0929341004195434	0.0970069241533364	0.106318046080276	-0.307623977104728	0.0113649064515737	-0.285624195211993	-0.00209860378136639	-0.0917033814674113	0.298361715349266	0.0810644651115027	-0.340493096763945	0.117411695156204	0.189391161931526	-0.0744760048108262	0.108166244487038
RFX6	-0.0490479940466478	-0.0490479940466478	-0.0490479940466478	-0.0490479940466478	0.196191976186591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFX3	-0.131155714585113	0.0772339110353379	-0.012551087584471	0.16342884548575	-0.0969559543515039	-0.15673998417585	0.0725173131372459	0.0832935356946494	0.0132149847705687	-0.0122858494266143	-0.185541427749795	-0.296491280077733	0.0506286606906785	-0.00567884536801921	0.437082892504869	0.287052930496384	-0.251986077344332	-0.182409770469759	0.0472061549615568	0.100136762356151
RFX2	0.15006561940958	0.00995115055533979	0.101086365375856	0.0574639500413578	-0.318567085382136	0.452367229273194	-0.0250792556340782	-0.0248825584067296	-0.155563684701057	-0.246841730531328	0.369118473559158	0.456940970670979	-0.0753561092060515	-0.0685292887412841	-0.682174046282802	0.158498402938291	0.263072748715226	-0.139945716227619	0.0427702080729562	-0.324395643498853
RFNG	0.00933075374766634	-0.112818689480446	0.106870360499132	0.01304985501607	-0.016432279782423	0.118593418871819	0.106197437879365	0.0715046592299249	-0.104220990666663	-0.192074525314445	0.0751059513654893	0.0887847059212099	0.272651510456363	-0.169728235723035	-0.266813932020026	0.00696117744829916	0.173898332404474	-0.0976497570239045	0.00423523725483754	-0.0874449900837044
RFC1	-0.206504176675312	-0.445294698253806	-0.113340444024173	0.524514784590236	0.240624534363052	0.0864247617529159	-0.2553334213009	0.442417247150129	0.00995866555187064	-0.283467253154019	-0.0412834497448138	-0.26327966550193	0.134825839933848	0.0729215107234857	0.0968157645894134	0.548754767198876	-0.518700414812624	0.321849984332397	-0.141745663900108	-0.210158672818544
RET	0.844561816321602	-0.137162686553254	-0.646585128147655	-0.118862344860823	0.0580483432401302	0.844274558933566	0.145028022604756	-0.450389568753636	-0.320002284452073	-0.218910728332613	1.36670817123877	1.15834516364493	-0.485071063585358	-0.786442953490005	-1.25353931780834	1.05774239692815	0.208480155922189	-0.568533643730826	-1.01449588881064	0.31680697969113
RERG	0.614167046780228	-0.459953644952354	0.399732708769656	0.0496502485746468	-0.603596359172174	0.881903322216752	0.67410285666918	0.278597439381858	-0.355286594920128	-1.47931702334766	-0.253093239023894	-0.592166669388075	-0.0704403630493511	0.319991233736602	0.595709037724718	-0.454097792888818	-0.258966590657303	0.125652069785522	0.799735056725871	-0.212322742965271
RELN	0.00117660824317789	0.159911151425111	0.36220097881966	-0.0919700318869388	-0.43131870660101	0.564183624344821	0.10411515623803	0.148240387139284	-0.359597413876506	-0.456941753845628	-0.329905825847222	0.348500985522916	-0.157587920289668	0.433308723626318	-0.294315963012344	-0.531862403159354	0.36712410849189	0.518599789181366	-0.53068683191127	0.176825337397368
REEP3	-0.277246147108222	-0.302138661321515	0.24342149156836	0.0200912826738078	0.315872034187568	0.0770550842421285	-0.668885259520655	0.238828660292393	0.32011329897523	0.0328882160109041	0.245272450484354	-0.204990549747784	0.128499385449759	-0.183255607454761	0.0144743212684322	0.184069090514834	-0.121335392643465	-0.00186290812319179	-0.014918010687639	-0.0459527790605367
RECK	-0.165531485026149	-0.486684015392971	0.0403181018354051	0.277608448085723	0.33428895049799	-0.425601833293765	-0.778576573092288	0.17124128964979	0.455366094200593	0.577571022535669	-0.0789991097813942	-0.00613653938832037	0.318996535571529	-0.0369835694954883	-0.196877316906326	0.101686893596854	-0.106107366885693	-0.13839320179409	-0.0114266028040824	0.154240277887007
RDX	-0.200108907160915	-0.384806874467131	-0.210945437439204	0.208025649282304	0.587835569784948	-0.236038657205279	-0.660962405757425	0.435617811089415	0.351098445084245	0.110284806789046	-0.0626714380566948	-0.179657822371802	0.221579915260831	0.102336384123271	-0.0815870389556093	0.0231733294977676	-0.104750392511816	0.115342784813636	-0.148979286673422	0.115213564873834
RDH10	-0.0194896452697115	0.434896803613933	0.102780013768232	-0.267653136150026	-0.250534035962428	-0.942338972617929	-0.0555274160089141	-0.0831059149368176	0.147029234258172	0.933943069305487	-1.45879207146807	-0.338281592842856	0.166592617596725	0.299816147109224	1.33066489960498	-1.10683649631442	-0.862716055948342	0.167723738861085	0.397398645326314	1.40443016807536
RCOR3	-0.155096847477687	-0.85645963140702	0.469452009601598	0.297458229587594	0.244646239695513	-0.220599179380347	-0.287753506732548	-0.0218573153164119	0.519628562198912	0.0105814392303909	-0.208321071818036	-0.138838398546715	0.450726603699275	0.215496867307401	-0.319064000641928	-0.154411069212474	0.379865725254016	-0.322984901065398	-0.092806191553084	0.190336436576942
RCOR1	-0.196770155856879	-0.658244767445352	0.365229330087517	0.330558300050023	0.159227293164689	-0.295487348823898	-0.0589130385791909	0.386478781584382	0.0301980967347717	-0.0622764909160645	-0.169803495500529	-0.297378164860148	-0.0670168211753133	0.157740386979781	0.37645809455621	0.0520256345695556	-0.369455724552422	-0.0469255998894722	-0.169823873128302	0.534179563000641
RCAN2	0.0536058447605186	-1.09475440412972	0.770005600401991	-0.13304265241355	0.404185611380759	1.04319235015542	-0.135093357362208	-0.174906538014116	-0.470239614226802	-0.262952840552297	1.29070120300049	0.752945231398738	-0.107601813746764	-0.741915489348362	-1.1941291313041	0.994928900384573	0.206157817922103	-0.16654208121845	-0.64742963269759	-0.387115004390636
RCAN1	0.349970532218955	0.264100093216943	0.182811821385387	-0.262396102073789	-0.534486344747496	1.01946828750016	-0.0726395550554138	0.0657844389324991	-0.320618857413418	-0.691994313963823	0.793545048628146	0.450572088116239	0.371280854569787	-0.335096592628291	-1.28030139868588	0.877918161331691	0.659508574146253	0.0240053201970261	-0.82275078321724	-0.73868127245773
RC3H2	-0.220992280519521	-0.817578759102178	0.467242535099279	0.422454453735853	0.148874050786565	-0.211142969543261	0.030662726232471	0.141020708631645	-0.0542133158538158	0.0936728505329611	-0.441276848030229	0.0632543748232148	-0.0977530817915548	0.309619515683941	0.166156039314627	-0.019913825118274	0.226107549285745	-0.114383738396397	-0.403943713055765	0.312133727284693
RBPJL	-0.265286778756192	0.41942952527052	0.376430810998055	-0.265286778756192	-0.265286778756192	-0.124803705553962	0.499214822215847	-0.124803705553962	-0.124803705553962	-0.124803705553962	0	0	0	0	0	-0.127616852492138	0.51046740996855	-0.127616852492138	-0.127616852492138	-0.127616852492138
RBPJ	-0.146609041539766	-0.312969861528869	0.134791539955494	0.163994446638066	0.160792916475078	-0.0220701974338322	-0.0439701711366709	0.250156012117428	-0.0922849880884753	-0.0918306554584518	-0.0495327565773378	0.12717103142664	-0.0743084560864222	0.265082429036569	-0.26841224779945	0.0831390609946903	-0.30929175706416	-0.13442430653398	-0.0238093417429743	0.384386344346422
RBP4	0.454865088746103	-0.113716272186526	-0.113716272186526	-0.113716272186526	-0.113716272186526	0	0	0	0	0	-0.209545830213822	-0.209545830213822	-0.209545830213822	-0.209545830213822	0.838183320855289	0	0	0	0	0
RBP1	0.110118669567331	0.325877289979202	-0.115663337888836	-0.593582431338727	0.273249809681031	-0.441512125205491	0.46487258614194	-0.41317923396728	0.360083308717642	0.0297354643131884	-0.178646614127502	-0.75391978794126	0.63098947667396	0.427155271119537	-0.125578345724736	-0.253463295940612	0.0959285351504171	0.13865754855844	0.00820622993276388	0.0106709822989917
RBM38	-0.684420709626193	-0.00174550976655219	-0.260663249838235	0.260399824434714	0.686429644796264	-0.319753082871433	0.15558511971507	0.0260165646232098	0.141843883612093	-0.00369248507894149	0.0789161008520045	-0.0705343479617229	0.500975398688658	0.353406802507847	-0.862763954086785	0.299797434532143	-0.104314876303629	0.0489288748328773	-0.210985518671437	-0.0334259143899542
RBM33	-0.257750761315096	-0.306619782462048	0.0447627834112376	0.320156833885332	0.199450926480573	0.00812986272605976	-0.229202182201239	0.143041848718301	-0.0102160838969851	0.0882465546538649	-0.529504416518154	-0.0110929241780173	-0.0937099732982354	0.255728106427054	0.378579207567352	-0.0625485674046899	0.030488052007291	-0.194468277232582	0.0154219898965442	0.211106802733437
RBL2	-0.191921642679683	-0.0664835720649837	-0.057203651144718	0.143956879873776	0.171651986015608	0.0109461310864445	-0.0801167316438933	0.153343434080718	-0.014425718572566	-0.0697471149507045	-0.00816516661017186	-0.0980040727325013	0.0111762449693424	0.259098690045708	-0.164105695672377	0.261496100973933	0.0380873742780858	-0.0909803112155272	-0.145931789638666	-0.0626713743978256
