eEFC2	eEFC3	eEFC4	eEHC2	eEHC3	eEHC4	lEFC2	lEFC3	lEFC4	lEHC2	lEHC3	lEHC4
SRGAP3	0.940764746699124	-0.0564406586401702	-0.884324088058955	0.0807972824633669	-0.130858469111802	0.0500611866484366	0.449779544138799	-0.732109368817159	0.282329824678358	-0.427571902029515	-0.0308535219416086	0.458425423971123
SREBF2	0.450062281774846	0.0420845326144939	-0.49214681438934	0.116887355436059	-0.0578539195565888	-0.0590334358794724	-0.852673921858736	0.435122686086114	0.417551235772622	-0.845783526059357	0.156817262210666	0.688966263848689
SRC	-0.282934778649029	0.107846751023363	0.175088027625666	0.178280033920254	0.354030538284356	-0.53231057220461	-0.17353270246554	0.1601525590065	0.0133801434590382	-0.369196994055766	-0.273483198205479	0.642680192261247
SQSTM1	1.04119458865258	-0.266169267738988	-0.775025320913596	0.282844477707291	-0.529958686028995	0.247114208321703	-0.0285671396176479	0.783319851582947	-0.754752711965301	-0.260414545875285	-0.0719557332748	0.332370279150087
SPTLC2	-0.627169152157076	0.0911548137170852	0.53601433843999	-0.363096101291128	0.179902072357762	0.183194028933367	0.0528147283278386	-0.117809292545075	0.0649945642172352	-0.596864775110036	0.162655735685442	0.434209039424593
SPRY2	0.779525399828644	1.08249259713373	-1.86201799696237	0.399636215123621	-0.244598076308799	-0.155038138814822	0.132484550496848	-0.334797513689237	0.202312963192391	1.10090809683695	-1.14856452954305	0.0476564327061038
SPRY1	-3.28024839065206	1.83752698814284	1.44272140250923	-0.861554634102877	1.56271370327937	-0.701159069176494	0.341719448242705	0.515503797396725	-0.857223245639431	-0.178329017990615	0.189839298636977	-0.0115102806463607
SPRED2	0.0493723414375022	-0.163578031266031	0.114205689828529	-0.210790168812228	0.0234620250974444	0.187328143714781	-0.0499870941263119	-0.26838267133377	0.31836976546008	-0.552947933313222	-0.0282421912909196	0.58119012460414
SPPL2A	0.225817966740772	-0.473846980210054	0.248029013469282	-0.337614798905205	0.19811735771467	0.139497441190537	-0.0603540206141826	-0.0569355166034242	0.117289537217605	-0.115046898023911	-0.387654256188405	0.502701154212314
SPP1	3.54636419321542	-1.69132001183734	-1.85504418137807	-1.42797453591472	-0.595267196104082	2.02324173201881	-1.34450530358032	1.43101454013477	-0.086509236554452	-2.01745988044102	2.33333881865997	-0.315878938218951
SPOP	-0.418472307153989	-0.0136263907371603	0.432098697891147	0.107616330416318	0.215254513772827	-0.322870844189147	0.0477067404529858	0.170769735195179	-0.218476475648163	0.0754792692928579	-0.221946697349143	0.146467428056285
SPON2	-0.352530352727366	0.588790053127943	-0.236259700400577	-1.4656429629829	0.0916381092924299	1.37400485369047	-2.63925365732413	-0.00693118161371409	2.64618483893785	-0.32092214403823	0.161837740226783	0.159084403811447
SPON1	-1.14713593644103	-1.74821524490423	2.89535118134527	-0.699906225065277	-0.148092943653082	0.847999168718358	0.515326221979516	-0.473421955362621	-0.0419042666168954	-1.06222275519677	1.30041573879975	-0.238192983602985
SPOCK1	2.12531275585608	0.718576405145858	-2.84388916100194	-0.745609070751765	0.620725231787723	0.124883838964044	0.748567426279976	-2.20126195316102	1.45269452688105	-0.0619767978607761	-0.234548772398317	0.296525570259093
SPI1	0.71746392320487	-0.910596092912913	0.193132169708043	0.157046268640026	-0.278797211053846	0.121750942413821	0.100692660505388	-0.19669048197784	0.0959978214724524	-0.149143319690989	-0.166767558216074	0.315910877907064
SPHKAP	-0.305776510109642	0.269623478362627	0.0361530317470149	-0.642140084020386	0.0533854629388415	0.588754621081545	0.581655008135763	-0.593347818875846	0.0116928107400835	0.133773425761921	-0.0683135575462943	-0.0654598682156271
SPECC1L	-0.545765947267373	0.371587696804074	0.174178250463298	-1.46421647600943	0.840413764812354	0.623802711197079	0.0898606757751619	-0.385047122102843	0.29518644632768	-1.76396948665071	0.778768994096589	0.985200492554114
SPCS1	-0.177179634555904	0.532368246882028	-0.355188612326126	0.615645467096616	-0.0889171934939874	-0.526728273602627	-0.288107709425182	0.640627924643601	-0.352520215218417	1.1177650024176	-0.20286534769731	-0.914899654720292
SPATS2L	0.563042325627736	-0.122915708493899	-0.440126617133838	0.304064380050315	-0.47472343959426	0.170659059543945	-0.0368224665205341	-0.0356694500805581	0.0724919166010931	-0.236204791196292	-0.0700578145849828	0.306262605781274
SPATA6	0.127118421773647	-0.0401251573208299	-0.0869932644528166	-0.358976484225765	0.100743519129704	0.25823296509606	-0.117002864836925	-0.235451057158033	0.352453921994957	-0.486687737962696	-0.0653328683084515	0.552020606271147
SPARC	0.610416596104212	-0.400389886830363	-0.210026709273849	0.230763977757013	-0.341311334507185	0.110547356750172	-0.0685948809445285	0.100254640962616	-0.0316597600180875	0.110818629128029	0.141029629561277	-0.251848258689306
SP4	-1.22870338431217	0.169984769198839	1.05871861511333	-0.280367996896086	0.360910757796693	-0.0805427609006077	-0.361567560138144	-0.106691949875422	0.468259510013565	-0.659751359991485	0.379809761723848	0.279941598267636
SP3	0.0282141017453839	0.0560467201999817	-0.0842608219453673	-0.153325373312979	0.199078790100915	-0.0457534167879334	-0.329745499731342	0.00561286554891716	0.324132634182423	-0.000925259757094565	-0.53252621656442	0.533451476321513
SP1	1.01448473177959	-0.123899522470568	-0.890585209309025	0.232723405467516	-0.18444913176522	-0.0482742737022974	0.221973912407712	0.221902943466159	-0.443876855873869	-0.29318348091838	0.103893000083152	0.189290480835227
SOX9	-2.5599627727988	4.9996987610383	-2.4397359882395	1.42360903814961	1.71902378856811	-3.14263282671773	-0.740477405468624	2.50275513957207	-1.76227773410344	0.187455577569571	0.457959479897646	-0.645415057467217
SOX6	0.463220717600318	0.340054439172162	-0.803275156772481	-0.462878159505327	0.568951814338401	-0.106073654833075	0.259330888643038	-0.0956002031376393	-0.163730685505397	-0.572672649621883	0.206472570776199	0.366200078845685
SOX5	-0.708166889675592	-0.600554128203935	1.30872101787953	-0.0671417690147402	0.149486582910761	-0.0823448138960208	0.241476202632938	0.0345477719742222	-0.276023974607161	-0.599108898265712	0.186164664798789	0.412944233466922
SOX18	0.622758062386298	-0.263414469334556	-0.359343593051743	0.0297036645801052	0.0515263127736088	-0.0812299773537148	0.0501757533602625	0.134023162667653	-0.184198916027915	0.52720581699203	0.1948107952174	-0.722016612209429
SOX13	0.261185490429796	-0.273066072606613	0.0118805821768175	-0.426658112185542	0.213483282406421	0.213174829779121	-0.0866586367854301	-0.130476087598172	0.217134724383602	-3.08678713567545e-06	0.0159726179656694	-0.0159695311785337
SOX10	1.35612672891548	-0.117835234784434	-1.23829149413105	0.0201326716640784	-0.064354148774644	0.0442214771105647	0.356794883553166	-0.271745624953077	-0.0850492586000895	-0.676485415071602	0.742369367313497	-0.0658839522418946
SOSTDC1	2.1762026921244	-1.22326183157941	-0.952940860544988	-1.66811011530193	0.835632201405184	0.832477913896746	-2.25995867259763	3.48649184572353	-1.2265331731259	-0.0488522151058675	1.38155774876334	-1.33270553365748
SOS1	0.0750337207328275	-0.0988745773732331	0.0238408566404056	-0.235728619678619	0.127498994768259	0.108229624910361	0.010943801528299	-0.279374853435884	0.268431051907586	-0.611743768072455	-0.0728969336547536	0.68464070172721
SORD	-0.21079606976306	-0.149653007088793	0.360449076851853	-0.0470637363306565	-0.189232088261739	0.236295824592395	-0.559835703813161	-0.0418286342272136	0.601664338040376	-0.135447428571945	-0.214540630206351	0.349988058778296
SORBS2	0.156587834967727	0.197321856252924	-0.353909691220651	0.168342663844909	0.142325393566625	-0.310668057411534	-0.365841886702928	-0.0175957023540141	0.383437589056943	0.234560204764191	-0.075099819160064	-0.159460385604128
SORBS1	0.00203421096146172	-0.300984780417329	0.298950569455869	-0.545975228091533	0.268716717243915	0.277258510847616	-0.926915509298151	0.186224495308821	0.740691013989329	-0.0724140474136696	-0.292423485029177	0.364837532442846
SOD3	0	0	0	0	0	0	0	0	0	0	0	0
SOD2	-1.87800517003753	-0.278149002985103	2.15615417302263	0.566350996871499	0.0674245123892661	-0.633775509260765	0.174063853152401	-0.659397919845723	0.485334066693319	0.0681068394910938	0.822990588081581	-0.891097427572678
SOD1	-1.88821970240548	0.995181643570621	0.893038058834858	0.65021258461778	0.0278279130660621	-0.678040497683838	-0.970208735122977	0.580932940519887	0.38927579460309	1.21339106752679	-0.24592738956285	-0.967463677963943
SNX5	0.334707598326538	-0.190570477384039	-0.144137120942498	-0.0530516931093032	-0.495451616392032	0.548503309501333	0.386650219166144	0.0981664261703976	-0.484816645336544	0.132361172746073	-0.424887247850771	0.2925260751047
SNX30	1.48521295715066	-0.615569496534863	-0.869643460615796	-0.254723895773068	-0.00432788360713587	0.259051779380205	0.34710242555136	-1.19029794442782	0.843195518876457	-0.72499245778236	0.175586215102081	0.549406242680281
SNX3	0.450346449609697	-0.0180439321684371	-0.432302517441259	0.0206691160712933	-0.161049789451662	0.140380673380369	0.0938087140735036	0.189239148314751	-0.283047862388256	-0.128785940280942	0.133477582926419	-0.00469164264547661
SNX19	0.242040372457477	-0.182663289683586	-0.0593770827738904	-0.170223594016555	0.167366072884136	0.00285752113242044	0.0699364328308114	-0.0697673336981683	-0.000169099132643957	-0.380797252579119	0.0305057159183733	0.350291536660746
SNX10	0.233276725673543	-0.246377265224821	0.0131005395512771	0.377534034957701	0.0458002392123604	-0.423334274170061	0.31317635682236	-0.291752414298646	-0.0214239425237146	-0.372529967626845	0.060517218507532	0.312012749119314
SNW1	-0.356312021327418	0.099442635409706	0.256869385917712	-0.0482832766920493	-0.0717888461073395	0.12007212279939	-0.213699453352441	0.250373022066706	-0.0366735687142654	-0.158332559092133	-0.109457992578694	0.267790551670828
SNCAIP	0.330204229160481	-0.202838202425102	-0.127366026735377	-0.752415178431965	0.154801935968234	0.59761324246373	-0.811728376864552	-0.39485552242461	1.20658389928916	-0.415108480126927	-0.0428444361837936	0.457952916310719
SNAPC4	-0.178541189401574	-0.0253692409924735	0.203910430394046	0.00248155523672811	0.0778917295770345	-0.0803732848137635	-0.193161710658496	0.040517341069199	0.152644369589295	-0.393148331585105	0.0168267220859928	0.376321609499112
SNAP91	1.32238104632571	-0.641331905605919	-0.681049140719792	0.592486194183572	-0.625629392614928	0.0331431984313566	0.928469278045413	-0.668166145678712	-0.2603031323667	0.295119584661119	-0.255932437015284	-0.0391871476458352
SMYD1	3.50417245245244	-0.385337493184344	-3.1188349592681	0.379838643029711	-1.12654784977053	0.746709206740818	0.0937725409452632	0.091368477219528	-0.185141018164791	-1.92747460739346	0.206181470692286	1.72129313670118
SMS	-2.15131462145895	0.229348234051018	1.92196638740793	-0.820038135094912	0.915363422146543	-0.095325287051633	-0.612513752479372	0.344059000483744	0.268454751995627	-0.41549188208343	0.22623122682133	0.1892606552621
SMPX	1.93570535150343	-0.155537545860611	-1.78016780564282	0.116108872550409	-0.44044140494076	0.324332532390351	0.138572456122717	0.0434626682174533	-0.182035124340171	-0.661155964961783	-0.424635816081886	1.08579178104367
SMOC2	0.968152327128335	-0.0263051755740467	-0.941847151554291	-0.691470898359782	0.0747347432425514	0.616736155117231	-0.56923657576068	-3.65253812859562	4.2217747043563	-0.451452687582741	0.513163053877525	-0.0617103662947862
SMOC1	-5.01575151313468	-1.369990698212	6.38574221134668	-2.48852069086976	1.5089846698919	0.979536020977863	0.871950972694563	1.07304483622165	-1.94499580891621	-0.988346106841623	0.422670772695988	0.565675334145635
SMIM14	0.823309017733115	0.459087032116008	-1.28239604984912	-0.181051143670963	-0.306746506486776	0.487797650157741	1.21207113327795	-0.114120346055889	-1.09795078722206	-1.85759865902675	0.92051845199758	0.937080207029165
SMC4	-1.09733916682362	0.964149506745144	0.133189660078481	-0.132580831522127	0.502716623364661	-0.370135791842534	-0.064145380977144	-0.0730410114445421	0.137186392421687	-0.60053619648907	0.215567180729147	0.384969015759923
SMC3	-2.01568890094446	1.17638215672989	0.839306744214571	-0.128675973111191	0.53693212267596	-0.408256149564767	-0.494724242805109	0.309840967290205	0.184883275514903	-0.880916784501201	-0.0334497673976681	0.914366551898871
SMC2	-0.308081947201646	1.03022936914402	-0.722147421942376	-0.0558889985288538	0.222118474317799	-0.166229475788944	-0.280239912520504	0.0593210618702935	0.220918850650211	-0.620139239917942	-0.385066184823133	1.00520542474108
SMARCE1	-2.39264565461326	0.844331819760271	1.54831383485299	-0.557066788185907	1.3422906035451	-0.785223815359195	-0.668098491846695	0.253476103859715	0.414622387986984	-0.47464155940278	0.584759105211379	-0.110117545808595
SMARCD2	0.559448371224635	-0.00698228799430467	-0.552466083230329	0.00127033837059098	-0.0547691687173657	0.0534988303467756	-0.400011407056145	0.108266812641917	0.291744594414228	-0.0629429515380959	-0.0538018191597063	0.116744770697803
SMARCB1	-0.323220776825814	-0.286051698758651	0.609272475584465	0.624804689714491	-0.14656081886584	-0.478243870848647	-0.694958363745215	0.569101083991818	0.125857279753397	-0.237645187246791	0.308782859378315	-0.0711376721315276
SMARCAD1	0.61765490414849	-0.118058874285131	-0.499596029863358	-0.44562636986779	-0.0964122414178421	0.542038611285631	-0.177358943492656	0.0866820320430266	0.0906769114496289	-0.315778300859814	-0.253623221440043	0.569401522299859
SMARCA1	1.19256682217648	-0.244441095942191	-0.948125726234295	-0.124967229280411	0.434768866682095	-0.309801637401687	0.329160602494419	-0.645388154909242	0.316227552414826	-0.575665725943541	-0.00252161102139326	0.578187336964938
SMAD5	-0.418728033394698	0.329189396658208	0.0895386367364903	-0.663879616114892	0.170736192042632	0.493143424072258	-0.0300736838868314	0.121748499559766	-0.0916748156729366	-0.107858130749889	-0.0229880402597953	0.130846171009683
SMAD3	-1.86283541099546	-1.38464417299691	3.24747958399237	-1.18863747941483	1.26728326446239	-0.0786457850475593	1.3175759552433	-1.58139598969641	0.263820034453111	-0.701452049844599	-0.353798424046731	1.05525047389133
SMAD1	-0.106715495682126	0.0807873948277873	0.0259281008543395	-0.558730138933434	-0.0211737321985499	0.579903871131984	0.197629759105775	-0.475391908071898	0.277762148966122	-0.575764813633717	0.231017541143054	0.344747272490664
SLK	-0.489567500208896	0.033705448562003	0.455862051646893	-0.85002770401208	0.561336290925839	0.288691413086241	-0.217790283423964	-0.224086018861167	0.441876302285131	-0.630786010658326	0.128503690136618	0.502282320521706
SLITRK1	0.762753086698341	-0.392619333305873	-0.370133753392467	-0.122587594303618	0.256607763838066	-0.134020169534448	0.279531775242847	-0.0387327209550141	-0.240799054287832	0.214762465452848	-0.726678571261669	0.511916105808822
SLIT3	-0.17069922868634	0.761840040814956	-0.591140812128614	-1.14924334595596	0.280846094772187	0.868397251183778	0.403725457260872	-0.12718923816924	-0.27653621909163	-0.0787744314631489	0.129185238411361	-0.0504108069482143
SLIT2	2.02038507663065	-1.39401395962585	-0.626371117004797	-0.687175325456078	-0.726927083017259	1.41410240847334	0.328748965714889	0.0141585046493109	-0.342907470364198	-0.455659453412407	-0.894023980766256	1.34968343417866
SLC9A8	0.0309844360685023	-0.117668172817504	0.0866837367490021	-0.0495389194303337	-0.156347947187467	0.205886866617801	-0.182775014764545	-0.207340485092475	0.39011549985702	0.0498630279267078	0.139289525243167	-0.189152553169874
SLC9A2	0.0472719428665505	0.0647081982596833	-0.111980141126234	-0.454400549984057	0.156002419530819	0.298398130453238	-0.189687977815042	0.276089661054011	-0.0864016832389689	-0.15300129560025	0.0226833665809554	0.130317929019295
SLC8A3	-0.0036011504881257	-0.307277313695808	0.310878464183934	-0.120733714607207	-0.0353628876815044	0.156096602288712	-0.0801493476425197	0.398933655131634	-0.318784307489114	0.238282220631593	0.0843936211125889	-0.322675841744181
SLC8A1	0.00231824566105132	-0.0717604669916261	0.0694422213305756	-0.439664335395622	0.308595395483507	0.131068939912113	0.00348429080934753	0.440440115885136	-0.443924406694483	-0.23347655482328	-0.169271269500664	0.402747824323944
SLC7A5	0.69869389649335	0.338320360233554	-1.0370142567269	1.04418533511808	-0.044092640124469	-1.00009269499362	-0.849479350394258	0.83146381447449	0.0180155359197673	-0.316048752219122	0.141589015966163	0.174459736252958
SLC7A11	-0.654815315140064	-0.520755202858632	1.1755705179987	-0.655983228852741	0.299197397703767	0.356785831148974	-0.396158226754659	0.99666974613016	-0.600511519375501	-0.174354854985197	0.57922946398215	-0.404874608996953
SLC6A1	1.46012807470294	-0.323180120313655	-1.13694795438928	0.926476435438905	-0.182594155848831	-0.743882279590074	0.70539103760357	-0.200069797988224	-0.505321239615347	-0.0896116492155303	-0.164313065041797	0.253924714257327
SLC5A1	1.07981061798598	-0.488584519756666	-0.591226098229314	0.413816065973137	-0.507217249952844	0.0934011839797062	0.422763242716326	-0.252404257700973	-0.170358985015353	0.662511377114498	-0.497240743787033	-0.165270633327466
SLC45A3	0.228193653182791	-0.111264287253683	-0.116929365929107	-0.0339036348315735	-0.0973319774344601	0.131235612266034	-0.0132527670311298	-0.123115130312474	0.136367897343604	-0.445909904859382	-0.0328810950405503	0.478790999899932
SLC44A1	0.0716290971476461	0.591805252134714	-0.663434349282359	0.137553187065115	-0.148719837820517	0.0111666507554027	0.157627496063123	0.31461722463457	-0.472244720697692	-0.62623006093014	0.0942637957376444	0.531966265192493
SLC40A1	1.73285186081626	-0.255467374638474	-1.47738448617779	0.997881668733321	-0.344941152444349	-0.652940516288972	0.0149533222877771	-1.37240708335653	1.35745376106874	0.946282743542428	-0.490410013312143	-0.455872730230286
SLC3A1	0.386080437673365	-0.381534519797594	-0.00454591787577208	-0.105825618482436	0.0926289961630689	0.0131966223193674	-0.176484551086058	0.00757021414816172	0.168914336937895	-0.107253513696725	0.0582205651922179	0.0490329485045082
SLC39A3	2.35933946422245	-0.625437921940215	-1.73390154228224	0.358189521525913	-1.00472064061009	0.646531119084175	0.404931963987035	0.505906238364471	-0.91083820235151	1.60212975188529	-0.801204385572124	-0.800925366313169
SLC39A12	-0.445728671470406	-0.553477413797454	0.99920608526786	-0.637686643288252	-0.0926989409576465	0.730385584245898	0.163204124622489	-0.312140768379281	0.148936643756791	-0.0580528487706604	-0.162976282153024	0.221029130923684
SLC38A7	0.554740088915217	-0.355911160378252	-0.198828928536967	0.269228072547703	-0.0400434695472836	-0.229184603000418	-0.146327536182415	-0.417154761049032	0.563482297231449	-0.580647556269568	0.121123581379273	0.459523974890297
SLC38A6	-2.55805584080535	-2.46313691792136	5.02119275872671	-2.61256907250547	-1.48321257977254	4.09578165227801	-2.86114227362282	-1.52958454816239	4.39072682178521	0.628816497527774	-1.3147037290065	0.685887231478725
SLC38A2	1.84652949417618	-0.0762354215146388	-1.77029407266154	-3.9007009159735	0.603759640332537	3.29694127564096	2.51391902766368	-0.86033128176323	-1.65358774590045	-0.0409756772594854	-0.794530396936995	0.835506074196477
SLC38A10	0.48618245472375	-0.177554760149777	-0.308627694573971	0.276985883938073	0.266435804213518	-0.543421688151589	0.547404425288352	-0.297594850681969	-0.249809574606383	-0.923908746474094	0.128518446537248	0.795390299936845
SLC35G2	1.0807336408695	-0.0280527280965233	-1.05268091277298	0.227633763693582	-0.0107338455405337	-0.216899918153049	-0.0490373217814426	0.121799665932186	-0.0727623441507435	0.970578134439927	-0.0375126603230544	-0.933065474116874
SLC35F2	0.0760214451640309	0.168324414792397	-0.244345859956427	0.369995452823245	0.205902042268997	-0.575897495092243	-0.124965770208477	0.250954492847021	-0.125988722638543	-0.381970974128186	1.22072413033464	-0.83875315620646
SLC35E1	0.0852674025622466	-0.017579781097524	-0.0676876214647226	0.0688418218045355	0.096280846824139	-0.165122668628675	0.0594877268108966	-0.0956433973349178	0.0361556705240229	-0.142020021232787	0.175239676734806	-0.0332196555020197
SLC35D1	-0.273879671804552	0.150859997028169	0.123019674776382	-0.608331847451735	0.274950503213612	0.333381344238125	0.0121539409621363	0.239115491945132	-0.251269432907268	-0.00186970087896654	0.483585047382391	-0.481715346503423
SLC35B2	0.417693613953771	-0.179831274913793	-0.237862339039976	0.1681556820969	-0.0702069738225219	-0.0979487082743784	0.283256725405069	0.263570004166704	-0.546826729571771	0.0595244738437799	-0.0695583238186934	0.0100338499749135
SLC35B1	-0.665572293108497	0.34818664216705	0.317385650941446	0.166664507783301	0.124976355563188	-0.29164086334649	-0.0300013332733506	0.113182982765661	-0.0831816494923086	0.226018062981684	0.0723121876512387	-0.298330250632924
SLC32A1	0.458452438078268	0.210318177735684	-0.668770615813952	-0.413354861310111	0.497661912415023	-0.0843070511049113	-0.043024547178759	-0.272175523860609	0.315200071039368	0.18092411769349	-0.377584312860606	0.196660195167116
SLC30A5	0.409745539919356	0.220663173209582	-0.630408713128936	-0.242478354063399	0.190792659435283	0.0516856946281141	0.281139044811846	-0.0215107838208226	-0.259628260991022	-0.0788878971165623	0.043148263281946	0.0357396338346145
SLC2A13	0.155372059531899	-0.00598428513856941	-0.14938777439333	-0.352893338910197	0.217246897978509	0.135646440931688	-0.103256498105226	-0.0711147157344039	0.17437121383963	-0.465598587572443	0.119169213543096	0.346429374029348
SLC2A1	-0.243976586579018	0.01986647263546	0.224110113943556	-0.135553671947152	0.697816719061764	-0.562263047114614	-0.118080306551159	0.45410059447136	-0.336020287920203	-0.353224513917572	0.193568613855003	0.159655900062569
SLC29A1	0.394533727931831	0.712219476044037	-1.10675320397587	0.263809898383792	0.037534338490083	-0.301344236873877	0.154351951875412	-0.316101403384197	0.161749451508786	-0.583367548068325	-0.00344415644458262	0.586811704512908
SLC27A1	0.12880411105662	-0.047032062308217	-0.0817720487484017	-0.0375580086722227	-0.118756587545196	0.156314596217417	-0.18954800738724	0.0838623549020969	0.105685652485144	-0.0246270144342073	-0.160491467680509	0.185118482114715
SLC26A7	1.04496015780165	-0.411133291867186	-0.633826865934466	-1.18626010313113	-0.247204483762808	1.43346458689394	1.40361759861787	0.0155030995098207	-1.41912069812769	-0.294174016285957	0.783342660266472	-0.489168643980515
SLC26A11	0.519773800494787	-0.359641706967386	-0.160132093527402	0.13821850449888	-0.452213085646986	0.313994581148106	-0.42893301863695	0.579306106272833	-0.150373087635883	0.816235559229913	-0.248858897660926	-0.567376661568987
SLC25A3	-0.3542846728476	0.149810486524055	0.204474186323544	-0.347934636174195	0.0757508574408874	0.272183778733307	-0.425715114274205	0.0765903769192757	0.349124737354931	0.418565923233164	-0.124857250639881	-0.293708672593279
SLC25A21	1.04879149553288	-0.384852414395646	-0.663939081137233	0.790427923673866	-0.508927276603365	-0.281500647070501	0.349131493707479	-0.625464907762416	0.276333414054937	-0.0696106478752951	-0.198616568243576	0.26822721611887
SLC25A13	0.182070285663427	-0.272740809878488	0.0906705242150601	-0.0962564153004379	-0.399103222622622	0.495359637923061	-0.116210977117066	0.0943286068815858	0.0218823702354802	-0.069952014574902	-0.128521213162486	0.198473227737387
SLC25A1	1.54066726099992	-0.209567534461931	-1.33109972653799	0.366729705134192	-0.548732861320595	0.182003156186402	0.0823591913045689	0.301657334100661	-0.384016525405229	0.181681556855729	0.0246226775681535	-0.206304234423882
SLC18A2	1.14343298972283	-0.390225361775849	-0.753207627946979	0.342830173550636	-0.421087855170028	0.0782576816193921	-0.302668658939548	0.207722395950474	0.0949462629890747	0.182122521006074	-0.642481081058782	0.460358560052708
SLC16A3	-0.909908275767169	0.285929278363541	0.623978997403629	-0.48695041441975	0.441198329152281	0.0457520852674707	-0.132170444190098	-0.125086592085638	0.257257036275735	-0.430892180397608	0.0874978859599409	0.343394294437667
SLC16A2	1.31930204577815	-2.38609548602096	1.06679344024281	-0.629083413798888	-1.14811522116866	1.77719863496755	0.0569368710364699	-2.05094652095251	1.99400964991604	0.430525450510295	-0.822909386720617	0.392383936210326
SLC16A1	-1.09705243829141	-0.294965053773108	1.39201749206452	0.670203300827314	0.0882860010475888	-0.758489301874906	-0.546351708782469	0.482469341347329	0.0638823674351414	-0.139414844336498	-0.305327516833609	0.444742361170107
SLC13A5	0.135154929982909	-0.0950995877194799	-0.0400553422634293	-0.241009167174126	0.0082992250336611	0.232709942140465	0.469627143229503	-0.22132978238386	-0.248297360845643	-0.0649996945431733	-0.189447291061105	0.254446985604278
SLC13A1	-0.184517072436549	0.0377341705296039	0.146782901906945	-0.264830303414373	0.310899314548782	-0.0460690111344086	-0.227639385746582	0.147951395556687	0.0796879901898943	-0.152896754179774	0.1623193850868	-0.00942263090702622
SLC10A7	0.429506448267177	-0.398514793256485	-0.0309916550106912	-0.40006373718842	0.171770719268673	0.228293017919746	0.321801899158169	-0.455760769139253	0.133958869981085	-0.350422828519169	0.176862875355745	0.173559953163424
SLA	0.00835712483869389	-0.141037871981084	0.13268074714239	-0.0781433524629902	0.00512845474298174	0.0730148977200086	0.505973154972195	-0.146117165699407	-0.359855989272788	0.123969336083038	-0.278400410815489	0.154431074732451
SKIL	-0.491813804768261	0.124189275511003	0.367624529257258	-0.243260394030568	0.225908908774211	0.0173514852563565	0.310227249453429	-0.21266748151419	-0.0975597679392388	-0.265864552299283	-0.0244235514360653	0.290288103735348
SKI	0.00774895639119944	0.205268737123335	-0.213017693514534	-1.08755287056185	0.629333031039712	0.458219839522137	0.716413404480461	-0.547052994064275	-0.169360410416187	-1.04431904360282	0.237395662711601	0.806923380891222
SIX4	-0.325923523522368	-0.165690031852227	0.491613555374597	-0.215176791926249	-0.202004787260177	0.417181579186425	0.163635424469389	-0.299001890535552	0.135366466066161	-0.062037491878125	-0.127171656187689	0.189209148065813
SIX3	1.58996424208569	-0.794982121042843	-0.794982121042843	-0.130948366414655	-0.130948366414655	0.261896732829309	0.274574448111174	-0.137287224055587	-0.137287224055587	-0.215845475848915	-0.215845475848915	0.431690951697829
SIRT3	-0.0322471066664995	-0.191286781213154	0.223533887879658	0.0368568906601965	0.00434739903829851	-0.041204289698495	0.151764588015077	-0.0924300182064428	-0.0593345698086338	0.404073284911318	-0.667860066546986	0.263786781635668
SIM2	0.186625404645328	0.0861895216930568	-0.272814926338385	0.274480611744135	-0.158257521017316	-0.116223090726819	0.206073049344575	-0.165383447702138	-0.0406896016424365	0.218674497099531	0.0199484394650037	-0.238622936564535
SIM1	0.243700055330039	-0.176014254772667	-0.0676858005573723	-0.257686380986805	0.0222175392020777	0.235468841784728	-1.01273597303315	-1.72645126065371	2.73918723368686	-0.308949859664551	0.170376343254644	0.138573516409907
SIK3	0.140392506252017	-0.0198580942320206	-0.120534412019996	-0.401607032202494	0.0139835317167245	0.387623500485769	-0.124665325613693	-0.133522796907769	0.258188122521462	-0.645479969539548	-0.102468195710538	0.747948165250085
SIK1	1.17123081426328	-0.489340927877875	-0.681889886385408	-0.209303129611555	-0.0277272644336382	0.237030394045194	1.82814292268497	-0.746219442884218	-1.08192347980075	-0.293184818835525	-0.321998684651248	0.615183503486773
SHROOM3	0.780393203082249	-0.191539527254047	-0.588853675828203	0.287277397420854	-0.474087213023264	0.18680981560241	0.163993961544682	-0.21374223853195	0.049748276987267	-1.14270420573985	0.296823332780797	0.845880872959055
SHOX	3.65103478816045	-3.21468285667802	-0.436351931482432	-1.18002508862468	-1.30395599924072	2.4839810878654	0.321623670418606	-2.4684822524233	2.14685858200469	-1.3532372565796	-0.147057626002013	1.50029488258162
SHISA2	11.4197156106914	-1.96897501237016	-9.45074059832125	-1.86726317650806	-1.53514909853727	3.40241227504533	4.19640290497652	-0.302607318442011	-3.89379558653451	-0.227410898845331	0.0106612718719958	0.216749626973339
SHH	-1.07900949466582	-2.44862942311383	3.52763891777965	-1.08169634771325	0.0447297852399908	1.03696656247326	0.483396543816275	-0.494617701240707	0.0112211574244322	-0.110517416291763	-0.115941122156016	0.226458538447779
SHCBP1	-0.384615054038843	0.438097808958488	-0.0534827549196457	-0.133527571783708	0.173716576885432	-0.0401890051017224	-0.305971235337998	0.115578955201472	0.190392280136526	-0.00173020091510967	-0.0130712205383601	0.0148014214534697
