eCFC2	eCFC3	eCFC4	eCHC1	eCHC2	eCHC3	eCHC4	lCFC2	lCFC3	lCFC4	lCHC1	lCHC2	lCHC3	lCHC4
STAMBPL1	-0.633644252991179	0.255902131158558	0.37774212183262	-0.818518215642285	-0.454426551517256	0.758364707683811	0.514580059475729	-0.665891383149358	0.52120795941519	0.144683423734167	-0.087722204835381	-0.229431567859564	0.277679381223857	0.0394743914710869
STAG2	-0.366292075515295	0.214880509859201	0.151411565656096	0.122635212691083	-0.620734062002366	0.306105968708698	0.191992880602582	-0.123656290573585	0.00485029056189212	0.118806000011691	0.481169639855192	0.154190504022702	-0.715776811930772	0.0804166680528793
ST8SIA4	-0.904239858878817	0.450223521301703	0.454016337577115	-0.471418435260075	-0.699251143783459	1.15778685497152	0.0128827240720204	0.0526680715372008	0.0654332263237674	-0.118101297860967	-0.450295370098229	-0.0854570165815369	0.0975492731134029	0.438203113566364
ST8SIA2	1.66216941124998	-0.233854179232083	-1.4283152320179	1.47224752078452	-0.396539062632771	-0.470521680015546	-0.605186778136202	-0.137186183306879	0.124093560692831	0.0130926226140495	0.796359348447062	0.482354792240868	-0.470832534865753	-0.807881605822176
ST3GAL1	-0.390433611827335	-0.288543696966366	0.678977308793701	0.97645540394787	-0.611477891160278	-0.12783027777851	-0.237147235009083	1.58461865956166	1.14171954782501	-2.72633820738666	-0.135725457979866	0.107375895010994	-0.336419700336299	0.364769263305169
ST14	0.0734235345451202	-0.0493543435620998	-0.0240691909830195	-0.231012088636342	0.374518101591174	-0.114434659998974	-0.0290713529558566	-1.63728932463633	-0.286456522874233	1.92374584751057	1.04204377780674	-0.109370256173572	-1.03019227168934	0.0975187500561772
SST	0.555863342183766	-0.678888012543169	0.123024670359403	-0.151346645362558	0.454039936087675	-0.151346645362558	-0.151346645362558	-2.16554788374766	-1.40645451996163	3.57200240370929	-0.138155804610974	-0.0762611507611362	0.563718357883096	-0.349301402510986
SSRP1	1.10682576815909	-0.0242968568505511	-1.08252891130854	-1.3230185216733	1.98162908711604	-0.664347787986127	0.00573722254339515	1.71202476107926	-0.546102551928094	-1.16592220915117	-0.130017888797159	0.299378814556139	-0.493228019997861	0.323867094238889
SSR1	-0.453830891930131	0.0996460979469234	0.354184793983208	0.579853709021123	-1.06582833901621	-0.138108930392349	0.624083560387426	-1.64731880615629	0.864980606337475	0.782338199818813	-0.124495959933501	0.209406980842875	-0.145310348616565	0.0603993277071915
SSBP3	-0.331913207518827	0.314401684681435	0.0175115228373883	1.32154627328452	0.819244525168926	-1.27974871537647	-0.861042083076974	1.53865807545705	-0.669394425611255	-0.869263649845788	0.48163477047671	0.328970794922409	-0.775088037739117	-0.0355175276600015
SSBP2	-0.820309344858924	0.0276928034600878	0.792616541398836	-0.660172982250216	-0.0784824844804817	0.572129843481399	0.166525623249296	-0.137959354586719	0.149574987558845	-0.0116156329721253	-0.758077505068123	-0.312154381466801	0.514247101278443	0.555984785256483
SRSF5	-0.0664820928121443	-0.764073183756071	0.830555276568219	-1.64877960959214	-1.31679098102714	2.17799341774847	0.787577172870808	6.60571277637989	-3.47075891995916	-3.13495385642073	-0.0760896915802221	-1.01537478469546	-0.3943458448854	1.48581032116108
SRSF10	-0.254889494961382	-0.0219493033191682	0.276838798280554	-0.768072626972206	0.237672348623629	0.300016829760292	0.230383448588277	0.236951928756589	-0.396700520948595	0.15974859219201	0.104278404693892	-0.183819842277204	-0.156266176602569	0.235807614185882
SRPK1	-0.618083360648439	0.561497615600032	0.0565857450484089	-0.338414212757369	-0.214309464028927	0.260336239330082	0.292387437456217	0.166281617379729	-0.38874765935677	0.222466041977039	0.346196645779173	0.166376258215763	-0.580507936217559	0.0679350322226195
SRP19	-0.0957368167617982	0.381492459464479	-0.285755642702682	-0.504783876981186	-0.491905729246438	0.33309263178203	0.663596974445595	-0.107103252392854	-0.197247074826016	0.304350327218868	0.369069362183541	0.234627557393519	-0.00241949838395428	-0.601277421193108
SRM	0.42714653848128	0.00392097847866246	-0.431067516959944	-0.0465721851367142	0.0920716289324712	-0.0237409750759277	-0.0217584687198311	0.137900527669364	-0.424547400643489	0.286646872974126	-0.365258650415601	0.0602687691388706	0.312674479894261	-0.00768459861752824
SRL	-0.0322797542714408	0.386222233496995	-0.353942479225554	0.322830270221591	-0.574053755573131	0.741858695977472	-0.490635210625932	-0.357281592572946	0.564272481182688	-0.206990888609743	1.01867918237328	0.535187733506996	-1.05710914639078	-0.496757769489496
SRGAP3	0.894039772123753	-0.0410306810637096	-0.853009091060045	-0.0373479670316232	1.03081093889509	-0.569719168144415	-0.423743803719047	2.17295139441464	-1.36552191159647	-0.807429482818169	0.4346559921182	0.0751036623122481	-0.964303445539164	0.454543791108712
SREBF2	0.463253191538595	0.15106277424519	-0.614315965783783	0.930422401062897	0.132780945751822	-0.807025120560699	-0.256178226254018	0.300738964665124	-0.201890662060332	-0.0988483026047913	0.363424711784194	0.255285973887183	-0.518760693739605	-0.0999499919317728
SRC	-0.150022210450814	0.0851960019454809	0.0648262085053339	0.103422982873617	-0.0190700573822324	-0.0137151417782304	-0.0706377837131553	0.631930803512924	-0.663587808076104	0.031657004563181	0.157185329076258	-0.0267094395967939	-0.0914594278966643	-0.0390164615828006
SQSTM1	0.125647482912411	0.00549696405828648	-0.131144446970699	-0.262512742038931	0.460072127641268	-0.30887591482122	0.111316529218879	-0.239608336656705	-0.0417476266344501	0.281355963291155	0.113170276465969	-0.0998297118880451	-0.437330643910876	0.423990079332949
SPTLC2	-0.483251566554319	-0.152888563691524	0.636140130245844	0.112028962119051	-0.279986260661779	0.0958484674652	0.0721088310775304	-0.70085934510451	0.199118577819108	0.5017407672854	-0.0160596653786031	-0.146983140148708	-0.0754445707684273	0.238487376295737
SPRY2	0.332344138583816	0.685485732355131	-1.01782987093895	-0.588954450786808	0.476182703148382	-0.245980391300485	0.358752138938911	0.46210044902821	0.271241327799125	-0.733341776827334	0.891821678003206	0.440144692745417	-1.62126676790811	0.289300397159488
SPRY1	1.33224012192428	0.914146800694764	-2.24638692261905	-2.90460878190049	1.59312023950422	0.990717127892848	0.320771414503417	-1.04949151425918	0.426221989528031	0.623269524731146	0.593977311322696	-0.684413533352041	-0.887658866399795	0.978095088429138
SPRED2	-0.499073041046987	0.254045811175444	0.245027229871543	-0.583852441663671	-0.441556505821475	0.395833455079419	0.629575492405728	0.147963502421725	-0.786852824819001	0.638889322397276	0.358183706554741	0.154185729275537	-0.857510585291783	0.345141149461504
SPPL2A	-0.662522163013016	0.115501829253679	0.547020333759336	-0.102743780432538	-0.559886352145542	0.0546553808788719	0.60797475169921	0.266987718137894	-0.432848342554736	0.16586062441684	0.152384917392267	-0.0127818516010336	-0.765916582995057	0.626313517203821
SPP1	0.429390725676442	-0.160182466390832	-0.26920825928561	-0.669062264978393	0.162671226952428	0.258117896025802	0.248273142000164	-1.53512756094276	1.52352712873838	0.0116004322043781	-0.182480271528104	-0.0147683780567232	0.620343924233636	-0.423095274648809
SPOP	0.0682108022302472	0.0213932961065559	-0.0896040983368049	-0.0903338836789089	0.119230359720419	0.113852374316602	-0.14274885035811	0.102179972567724	-0.246535673873762	0.14435570130604	0.240147828412756	0.0134057538165404	-0.0429183406589875	-0.210635241570309
SPON2	0.288316115844735	1.09751140162724	-1.38582751747198	-1.25492152266463	0.557099297057801	0.835313524546478	-0.137491298939648	1.92095944119026	-0.389321680677675	-1.53163776051259	-3.05125038223946	-0.219813573720956	4.30746259778327	-1.03639864182286
SPON1	-1.46032049841175	1.50207286393836	-0.0417523655266043	-1.9043778953004	0.358961426981045	1.56065164393773	-0.0152351756183808	-0.953031435400987	0.678079517950607	0.27495191745038	-1.68414999327015	0.539280956298131	0.962070090796913	0.182798946175104
SPOCK1	-0.0194285334118458	0.418443967545926	-0.399015434134078	-0.501052693882334	-0.393454411806646	0.571304298187536	0.323202807501447	-0.169176706251495	0.154207537624933	0.0149691686265641	0.558043843778158	-0.10621184729127	-0.40063527640736	-0.0511967200795294
SPI1	0.187604513943683	-0.193706315457988	0.00610180151430528	0.387697771384365	-0.43785509174709	0.119777486540438	-0.0696201661777134	-1.02657681921304	0.696172528553376	0.330404290659665	0.346955706250412	0.10078102221349	-0.256136849620552	-0.191599878843351
SPHKAP	-0.648179834873326	0.368582194282989	0.279597640590336	-0.599138172199615	-0.125228849687106	-0.0011782241250482	0.725545246011769	-0.155334058335018	0.363154103807352	-0.207820045472335	-0.816947888173202	-0.502496899951088	0.349282412537157	0.970162375587132
SPECC1L	-0.667040843738022	0.207507528698848	0.459533315039174	-0.00396189009707726	-0.955334481858561	0.429807593464554	0.529488778491086	-1.1649613603355	0.308662726188375	0.856298634147125	0.787839885288284	0.136570708549684	-1.07083269463899	0.146422100801022
SPCS1	-0.726913680686252	0.360100457184483	0.366813223501769	-0.330558943341611	-0.619678626376487	1.30179744296805	-0.351559873249951	-1.68242446253927	1.1430504551836	0.539374007355676	-0.244886170585474	0.690110829865986	0.437698705372288	-0.882923364652797
SPATS2L	0.252280388243431	-0.0764509004102241	-0.175829487833208	-0.0060789188713084	-0.296157486113046	-0.142974802334818	0.445211207319174	-1.17830257285081	0.29089185945952	0.887410713391291	0.560545550601598	0.122670207959377	-0.604006298187362	-0.0792094603736144
SPATA6	0.289857199312623	0.0208290220801226	-0.310686221392746	0.324431652062183	-0.398068139452776	-0.0968007696569293	0.170437257047521	-0.241159397360352	-0.324548284270659	0.565707681631011	0.83446789429626	0.0529609280529648	-0.85431619846978	-0.0331126238794468
SPARC	-0.440894345380784	2.27805369727911	-1.83715935189832	2.44726163311089	-0.752319120115565	-0.135199934176406	-1.55974257881893	-5.19236801780423	3.54139372805496	1.65097428974928	-1.31907728656488	0.0885493568598434	-0.6154821634765	1.84601009318153
SP4	-0.413660675422642	0.290756098051602	0.122904577371039	0.086686417957079	-0.219605073763789	-0.0310688460033273	0.163987501810039	0.00320604200284347	0.0313246179707702	-0.0345306599736128	0.376915812194029	-0.00799064920280657	-0.444119404880989	0.0751942418897684
SP3	0.591742224808705	-0.400008596571848	-0.191733628236859	-0.0963337308061245	-0.122650964544386	-0.139857345156766	0.358842040507277	1.30185733143694	-0.79800516040093	-0.50385217103601	0.282911332069949	0.123208308494451	-0.812909127028204	0.406789486463808
SP1	0.324494096144894	0.410303249452758	-0.734797345597652	-0.306679453008764	0.903035169489966	-0.316595045746686	-0.279760670734515	2.27850354428767	-1.78715960580529	-0.491343938482379	0.448457675949467	-0.108391048358644	-0.707903376952517	0.367836749361693
SOX9	-1.70098298667233	1.78461810746165	-0.0836351207893209	-1.24713626098236	3.4794813088134	0.317476217795999	-2.54982126562705	10.1956042157737	-5.35993466572867	-4.83566955004508	1.21284067211265	-0.0905719568594563	-0.776075328712061	-0.346193386541129
SOX6	-0.0670254391266627	0.230084354450815	-0.163058915324152	0.385325376298221	0.0627160953169512	-0.0190177256018753	-0.429023746013297	1.13372158088602	-0.424623445342323	-0.709098135543698	0.125058613025388	-0.120078020264875	-0.0220585063227725	0.0170779135622603
SOX5	0.0549712757259488	0.342158076396037	-0.397129352121986	0.036372352510698	0.517761426545243	-0.272546885196043	-0.281586893859897	2.19776328466175	-1.02605210006133	-1.17171118460042	0.302350249184429	-0.025111279831461	-0.187080313729246	-0.0901586556237217
SOX18	-0.851892598318956	1.1044398656871	-0.252547267368144	0.219972771646261	-0.597296417351491	0.348702870539569	0.0286207751656615	0.955785736330695	-0.543546171808778	-0.412239564521918	-0.957847201367433	0.543982934444897	0.866476866101451	-0.452612599178913
SOX13	-0.305914791113796	0.477069882686411	-0.171155091572615	0.0362962326389407	0.233269463156338	0.282044792385955	-0.551610488181234	0.675307628890229	-0.221429970752768	-0.453877658137462	-0.36812169844382	0.0559744747566628	0.314685869629083	-0.00253864594192477
SOX10	0.951438601820373	-0.801847656322514	-0.149590945497859	0.414433398938592	-0.167128858070821	0.0984874243644613	-0.345791965232232	0.699235232130667	-0.558322897794626	-0.140912334336041	-0.0207752690107377	-0.0624350324589207	-0.52172289975191	0.604933201221569
SOSTDC1	0.915130215495306	-1.07752598809716	0.162395772601856	-1.40117575905466	0.177502474464143	0.225779726594482	0.997893557996031	-1.18826611097987	0.185160438851186	1.00310567212869	-0.221024212639731	-0.268988151944496	0.922142875674922	-0.432130511090698
SOS1	-0.38265877562704	0.25672452402795	0.125934251599089	-0.439744551563722	-0.294137960049763	0.368533570857146	0.36534894075634	0.701462937316021	-0.559291080864258	-0.142171856451761	0.110630661818346	-0.003964781486955	-0.525287324589782	0.418621444258393
SORD	-0.051102382474923	0.0151768951008391	0.0359254873740831	-0.203623837268713	0.181530251370208	0.0132186497302751	0.00887493616823054	0.981231210676538	-0.460199295158017	-0.521031915518519	-0.789708081363906	0.010168432390925	0.854570612613488	-0.0750309636405051
SORBS2	-0.438676423004068	0.0688912987626931	0.369785124241375	-0.376465295517127	0.232647138130886	0.159073030166619	-0.0152548727803778	1.0569924692543	-0.31272168548879	-0.744270783765505	-0.0909974984489721	0.0296665821663444	0.139859055055266	-0.0785281387726382
SORBS1	-0.500309513776727	-0.0920617248837541	0.592371238660482	1.30603688443976	-1.20924936266603	-0.553508088292342	0.456720566518603	-0.147090452129754	0.604865203414479	-0.457774751284726	0.172011813196251	0.198236382322403	-0.603705318810034	0.233457123291379
SOD3	0.233716506240941	0.0317717068880405	-0.265488213128981	0.588935589461852	-0.664254219465565	0.099551189251275	-0.0242325592475616	-0.152892145796134	0.298743900407355	-0.145851754611221	-0.117360827723169	0.234934128655116	0.163988961485404	-0.28156226241735
SOD2	0.41400447361424	-0.433713713749635	0.0197092401353967	0.228666723286581	-0.475210436072228	0.237947434890302	0.00859627789534478	-1.42442029259313	0.851994687780987	0.572425604812137	0.334020347072959	0.00827691480375137	-0.191553442298998	-0.150743819577711
SOD1	0.935847442533369	-0.404015639688481	-0.531831802844891	-0.897555633392813	1.0547411262875	-0.034095286027398	-0.123090206867293	-0.036805977076952	0.150309676863319	-0.113503699786371	-0.0833428185911096	0.361807940134614	0.310200253495942	-0.588665375039444
SNX5	0.0028827483296423	-0.145032121926005	0.142149373596363	0.166952374802479	-0.316392343180354	0.10911515979635	0.0403248085815235	-0.464442509804173	0.320416000290816	0.144026509513354	0.0761015767563045	0.170122606223144	-0.213341365971321	-0.0328828170081259
SNX30	0.0883904226365848	0.0676299097531254	-0.156020332389711	0.704145266170809	-0.672937535308733	0.121758919442803	-0.152966650304879	-0.214379688619744	0.270097388789935	-0.0557177001701907	0.236286902959389	0.0636967694261452	-0.503089344145343	0.203105671759808
SNX3	0.182659869393413	-0.399889239116332	0.217229369722917	0.408810358261336	-0.790581015175228	0.397943040095807	-0.0161723831819121	-0.913104849472887	0.665320611372572	0.247784238100316	-0.241756286834701	0.197312730176399	0.622064381605806	-0.577620824947498
SNX19	0.258140016993377	-0.1464560906707	-0.111683926322676	0.10023354590713	0.12726393882628	-0.346327713644064	0.118830228910654	0.993187422194916	-0.878793115917849	-0.114394306277066	0.105322272578725	-0.0606188710149196	-0.406515300356973	0.361811898793166
SNX10	-0.0306909175897445	-0.255383696766291	0.286074614356036	0.915673849149616	-0.628427610791659	-0.220760976851226	-0.0664852615067311	-0.256731917709116	0.266658392026387	-0.00992647431727134	0.186231275339075	0.17271266182478	-0.168081917933387	-0.190862019230468
SNW1	0.0425087482925672	0.138885918657133	-0.181394666949698	-0.354386932337784	0.125334598529331	-0.0011217921647102	0.230174125973159	-0.119504008643338	0.161035287686175	-0.0415312790428395	-0.0258118393598856	0.0880962875045537	0.105090336834049	-0.167374784978721
SNCAIP	-0.402871299368169	0.359633608558916	0.0432376908092511	1.7452694798703	-1.00473538760651	-0.393455233826542	-0.34707885843725	0.798198450336459	-0.420490311576833	-0.377708138759628	0.170900032023686	0.198331222595554	-0.179941104292434	-0.18929015032681
SNAPC4	0.0310002898487705	-0.0305746260167572	-0.000425663832012368	0.170280448757724	-0.126559115048903	0.211899967888737	-0.255621301597557	0.556849905333869	-0.516569692278708	-0.0402802130551621	0.186204183107825	0.0479088158308185	-0.227849624809639	-0.0062633741290048
SNAP91	0.549721575454828	-0.302440719865404	-0.247280855589424	0.187393131394635	0.33757150159688	-0.105905355695846	-0.419059277295669	-0.00774230701695888	-0.176313709548876	0.184056016565835	0.228910812163065	0.0819280138676799	-0.399663498836404	0.0888246728056599
SMYD1	0.709744868672581	0.570489984209034	-1.28023485288161	1.03822191989192	-1.67244767153205	1.68112698659174	-1.04690123495161	-2.39898057132324	2.31228182653162	0.0866987447916268	1.67923559730624	0.933290908311105	-1.45493466967918	-1.15759183593817
SMS	-1.17279401350869	1.12026912455924	0.0525248889494474	-2.40408079414363	0.0900639929607081	1.23760876316966	1.07640803801326	-0.871968536006355	-0.782302552122939	1.65427108812929	0.218534116918242	-0.166326403816623	-0.684754466212942	0.63254675311132
SMPX	-0.0556690112913389	0.351062820989497	-0.295393809698158	-0.056021379288585	-0.429507862310394	0.28162449667772	0.203904744921259	-0.556032487912236	0.613327947844157	-0.0572954599319218	0.0778004824523342	-0.0291540966991702	0.0110945400935306	-0.0597409258466944
SMOC2	1.05306876942713	-0.333067350295951	-0.720001419131181	1.37761556707729	-0.439053054991893	-1.05828158003793	0.119719067952526	-4.24642961769797	-0.194829824271155	4.44125944196912	0.250100275774237	-0.379888185545434	-0.414940404592453	0.544728314363649
SMOC1	-2.8605052480789	1.87288238958086	0.987622858498044	-4.20097664002707	-0.527971591203493	1.23933221826151	3.48961601296905	2.87715626527096	-1.72894128708538	-1.14821497818558	-0.443260928454587	-0.235604907209559	1.40039003193223	-0.721524196268083
SMIM14	-0.441623540027011	0.562798903776764	-0.121175363749753	0.978983291009859	-1.13480835857495	0.315472849286568	-0.159647781721484	-1.20291455942747	0.687154769662493	0.51575978976498	-0.81788085416704	-0.0667294218668513	0.785369056804257	0.0992412192296346
SMC4	-0.0688787085541662	0.34889508577651	-0.280016377222342	-0.507219704965269	-0.56463024159889	0.383300454603734	0.688549491960421	-0.0151528026925902	-0.0367941681675745	0.051946970860163	0.879666490822238	-0.0864564582822425	-1.20565450013378	0.41244446759378
SMC3	-0.105177966430759	0.261462924844666	-0.156284958413909	-0.83202806185882	0.349997462068368	0.0531289602645746	0.428901639525881	0.785396123073911	-0.58040719672386	-0.204988926350051	0.921274355554157	0.202429332155356	-1.27963711472573	0.15593342701621
SMC2	1.12161269503089	-0.149434301424488	-0.972178393606409	-3.10668630608178	1.96039845946812	-0.0656147013079611	1.21190254792161	1.12595802718274	-1.12133203512624	-0.00462599205649816	1.59294905963418	0.21247418120706	-1.47832410356065	-0.327099137280591
SMARCE1	-0.170988942883376	0.221141572594817	-0.0501526297114445	-0.167862683583891	0.704876801798669	-0.628137937950449	0.091123819735671	-0.0719391304586772	0.0777652431493472	-0.00582611269066646	0.0463880687708773	0.357701560728316	-0.20625433658012	-0.197835292919073
SMARCD2	2.2484876012843	-0.374852573552953	-1.87363502773134	-0.511174267744192	2.44834586925085	-1.74710992017964	-0.190061681327007	2.94616804647019	-1.81325662660109	-1.1329114198691	0.977646213401975	-0.338475598949103	-1.42624464524827	0.787074030795401
SMARCB1	0.759663743553133	0.0659664316339637	-0.825630175187097	-0.274572573827399	1.19539800803132	-0.798269441011637	-0.122555993192275	-0.0289252083673119	-0.249279298250395	0.278204506617705	-0.125202832970038	0.0973972841403796	-0.133219524215031	0.161025073044687
SMARCAD1	-0.276102238859442	-0.138963756866993	0.415065995726437	-0.195957883783707	-0.347896425793511	-0.0989807259290316	0.642835035506252	-0.927767718558798	-0.778971967806806	1.70673968636561	0.924022761830233	-0.466981870151917	-0.93225838640308	0.475217494724767
SMARCA1	-0.576156988832251	0.0504321429807923	0.52572484585146	0.370477952260879	-0.632966023872697	0.25622824450787	0.00625982710394624	-0.430413864360496	0.5158161217767	-0.0854022574162059	-0.0865715089154993	0.0759063481891324	-0.29736099920809	0.30802615993446
SMAD5	-0.150108033413305	0.254746231473451	-0.104638198060147	0.143320911661316	-0.245787664280586	0.0686282842015178	0.033838468417752	0.912823230080789	-0.753620610140034	-0.159202619940757	0.431486510559854	0.491396264321374	-0.854516925775119	-0.0683658491061063
SMAD3	-2.49776545808975	1.10962804757349	1.38813741051626	-0.58579234287931	-1.50711503294101	1.17657043453967	0.916336941280647	-0.278296392760675	-0.719240176278912	0.997536569039585	-0.253528261894676	0.175697689598271	0.623258859741071	-0.545428287444665
SMAD1	-0.252322810781967	0.162008235594744	0.0903145751872216	-0.450768127699451	-0.14701482664737	0.46438231000139	0.133400644345429	0.132108288057516	-1.01869121185751	0.88658292379999	0.367273690073468	0.14249977426817	-0.846425088526848	0.336651624185214
SLK	-0.900393353173477	0.694195642931744	0.206197710241732	-0.645112650737012	-0.654892350036773	0.884244519459262	0.415760481314525	-0.899074920442276	0.152318982197418	0.746755938244856	0.532827675992894	-0.0534229118660088	-0.838485113046961	0.359080348920076
SLITRK1	-0.281796428242227	0.216813063243845	0.0649833649983822	-0.31617607229423	0.209602568390232	-0.31617607229423	0.422749576198228	0.350627239354054	0.000975475746918808	-0.351602715100973	-0.231730145972354	0.0767681750953066	-0.209653895830942	0.364615866707989
SLIT3	0.20099359347463	0.469231230986749	-0.670224824461378	-0.992223899772958	-0.126233290645061	0.728773431375812	0.389683759042205	1.40128794038317	0.438987093636628	-1.8402750340198	-0.451885817049469	0.706389036846875	-0.161990511123021	-0.0925127086743895
SLIT2	-0.541305470967126	-0.980132622658823	1.52143809362595	-0.103770464804136	0.0316582100021039	-0.598319726514598	0.67043198131663	0.442188504669078	-1.05781431359344	0.615625808924358	-0.441630693134678	-0.179311873903484	-0.311710812569641	0.932653379607801
SLC9A8	0.0990107357278358	-0.282195415805873	0.183184680078037	0.530733227352103	-0.804472010762295	0.364576507450288	-0.0908377240400924	1.10127329317947	-1.01990121494218	-0.0813720782372993	0.412576517617326	0.0169636235005353	-0.634859825945705	0.205319684827845
SLC9A2	0.217799277915481	-0.236461292189619	0.0186620142741382	0.152161678827285	-0.215456400656645	-0.0514095402808821	0.114704262110242	-0.12608062501728	-0.155721888029994	0.281802513047274	0.527189427127877	0.148933059011675	-0.569426782076332	-0.10669570406322
SLC8A3	-1.28571318862897	1.0417814100396	0.243931778589367	-1.05537893912107	-0.623398103082458	0.34456520261992	1.33421183958361	-0.405408667789696	-0.0790017798704881	0.484410447660184	-0.0037205483335141	-0.149997583377107	-0.0617581765637101	0.215476308274331
SLC8A1	-0.394525395410175	0.00201721859366621	0.392508176816508	0.227871899421636	-0.483606354361519	0.0859719404082684	0.169762514531614	-0.479626366138203	-0.270912854975937	0.750539221114139	-0.129783364048127	-0.197873795851621	0.470151553405163	-0.142494393505412
SLC7A5	0.555335898667835	-0.121347674218828	-0.433988224449005	-0.407788643650065	0.581598445573263	-0.300502451041465	0.126692649118269	0.257467074402864	-0.131917039068963	-0.125550035333903	0.0661606828733845	0.246175033399577	-0.499082726411867	0.186747010138905
SLC7A11	-0.219677540158511	0.171282835643242	0.0483947045152688	-0.752811903077155	0.169752044011757	0.647931897766035	-0.0648720387006367	-0.0573693364441477	0.0456155489627457	0.0117537874814015	-0.156244688108519	-0.00215313484137614	-0.0377449261668883	0.196142749116783
SLC6A1	-0.315519224079017	0.122021391926203	0.193497832152814	0.137969381492841	0.122717290691886	-0.0555951927571665	-0.205091479427561	-1.33139608644914	0.0636978824760357	1.2676982039731	0.192110169215579	-0.0633799682496741	-0.201179839886603	0.0724496389206974
SLC5A1	0.158356332915231	-0.0442183215938907	-0.114138011321341	-0.0955254172127344	0.0792376446991605	0.11371171292033	-0.0974239404067554	0.248440998389658	0.115660727469945	-0.364101725859603	0.143754054983921	-0.114414496538979	-0.155294343435048	0.125954784990106
SLC45A3	0.242029036742344	0.0692942392960991	-0.311323276038443	-0.494864962319014	0.416140871652988	0.155414444366259	-0.0766903537002332	0.0607597621895197	0.0478568519901597	-0.108616614179679	-0.211696083120018	-0.00924543078345375	0.0892101665420744	0.131731347361397
SLC44A1	-0.400577548345982	0.462247887331748	-0.0616703389857651	0.0182175121527104	-0.862236674088051	0.628599140292215	0.215420021643125	0.1775874434766	-0.540700013942746	0.363112570466145	0.125815990282014	-0.110342952592623	-0.377708894722629	0.362235857033236
SLC40A1	0.22864689664738	-0.174890879794519	-0.0537560168528612	0.56118294606645	-0.375198121593379	-0.137330538721556	-0.0486542857515166	-0.551515163031707	0.189927904651107	0.361587258380599	0.0755641841289361	0.1838196088181	-0.500452803677241	0.241069010730207
SLC3A1	-0.147546460843843	0.0566750454137082	0.0908714154301347	-0.252362384701937	0.273230850925104	-0.0574949622459497	0.0366264960227833	0.333849410124448	-0.32518346555307	-0.0086659445713777	0.051142937893137	-0.115570245938947	0.281936831292389	-0.217509523246578
SLC39A3	-0.108169404903259	0.383439957965522	-0.275270553062264	-0.326619320119646	0.371287696523482	0.0499627202560973	-0.094631096659934	0.0739976170367171	0.0226873551084186	-0.0966849721451357	-0.268816498407016	-0.0162951384471164	0.226392244501486	0.0587193923526463
SLC39A12	1.61476832633261	-1.29223206873646	-0.322536257596146	0.784916562453171	0.275105427828679	-0.32229794273703	-0.73772404754482	2.25570138156728	-0.912302421493142	-1.34339896007413	0.246786009986769	0.176894917640604	-0.0431762629171448	-0.380504664710228
SLC38A7	-0.127789348888356	-0.12673810659954	0.254527455487896	0.522531320408093	-0.237720578979404	0.0731102017826171	-0.357920943211307	1.03432904280684	-0.492058123814629	-0.542270918992208	-0.0256266838741901	0.456012333234949	-0.305179533210757	-0.125206116150004
SLC38A6	-2.19151149236793	-1.201980547642	3.39349204000993	0.975846113063809	-0.856067641169934	-0.521019592192305	0.401241120298431	-1.07167228924393	0.0463288847578216	1.02534340448611	0.599397692777255	0.557757268108785	-0.465974516324972	-0.691180444561068
SLC38A2	-1.79052445360368	0.237759796557546	1.55276465704614	-0.762663267192393	-0.836743272015706	0.976136560772519	0.623269978435577	0.689557251977602	-0.0878789041114132	-0.601678347866187	-0.469055492382946	0.2088545978916	-0.329869911831707	0.590070806323055
SLC38A10	-0.289198554900686	0.53719471768232	-0.247996162781634	0.506033777560932	-0.00532525310428511	-0.235864602885183	-0.264843921571467	0.149819983299677	-0.89013174530861	0.740311762008931	0.193078806357802	0.266124626886866	-0.762656328670976	0.303452895426307
SLC35G2	0.114287567708731	-0.254783320835249	0.140495753126517	0.0327405274519501	-0.14048180611374	0.0631891008327203	0.0445521778290701	1.67425523168893	-0.690446761026568	-0.983808470662358	0.137375727051172	0.134591149709713	0.115978586463523	-0.387945463224406
SLC35F2	0.132745510564267	0.360247473573057	-0.492992984137326	0.0305183146618067	-0.0356858984770989	0.0583823629727958	-0.0532147791575035	0.230907263769634	-0.0982106164842182	-0.132696647285416	0.0296400276380329	-0.144565923964355	-0.00386420264498399	0.118790098971305
SLC35E1	-0.49709189999794	0.204126676798836	0.292965223199102	0.570555872111941	-0.192184166179899	-0.439102074573718	0.0607303686416749	-0.442199395050658	-0.173646037930997	0.615845432981654	0.216419599738025	0.0775978933169377	-0.104840510337043	-0.189176982717921
SLC35D1	-0.0792280478731584	0.809225794106885	-0.729997746233726	-1.3004050797874	0.653359483836297	0.955484131342104	-0.308438535391	4.19668209502666	-2.10072402072847	-2.09595807429819	-0.00323832952857384	-0.134718022910829	-0.111240622233836	0.249196974673239
SLC35B2	-0.249808423581315	0.232687524966718	0.0171208986145963	-0.577222468733711	0.38113564788571	0.119768895134227	0.0763179257137754	0.605718565102958	-0.29241122204032	-0.313307343062637	-0.0192788693861963	0.0460645327146056	0.0841388554070308	-0.110924518735441
SLC35B1	0.438858592849915	0.197464689149667	-0.63632328199958	-0.0942386085002784	0.670384274237067	-0.574083692386559	-0.00206197335022829	1.00670458328131	-0.219351468885037	-0.787353114396273	0.0634977302151984	0.358340758633567	-0.0768136170075415	-0.345024871841227
