Tau	D1	D2	D3	D4	D5	Tau_info	gene	names
ABCC4	0.543714132211472	2.19574845990848	2.30230342917161	3.49394478381161	6.15335432180961	3.23875779325706	MAX_ D4	ABCC4	eCorF
ABCC8	0.517245704536904	4.4170225419704	3.59565147469603	5.73265007371938	6.62911642080357	10.5511440823352	MAX_ D5	ABCC8	eCorF
ABCG1	0.515350077531334	6.40438052283024	4.07263989800271	2.75644746402186	1.96888276268983	3.61755997068364	MAX_ D1	ABCG1	eCorF
ABCG4	0.628222110969853	3.30568170330677	1.37793120936649	0.733541442839317	0.515965327275944	2.28847948236214	MAX_ D1	ABCG4	eCorF
ACSL6	0.573945583027377	1.67769835851224	2.04057574605379	3.56001000432604	5.50187196253132	2.09810329612514	MAX_ D4	ACSL6	eCorF
ACTA1	0.505651195891163	10.8653658356011	15.3740135686157	25.2107435171745	27.6815870034066	40.0181558380872	MAX_ D5	ACTA1	eCorF
ACTA2	0.505743790410681	27.3604659899497	44.6630395147654	80.2360826440077	108.700282967779	62.6435712150405	MAX_ D4	ACTA2	eCorF
ACTC1	0.584783289571869	11.2902793571063	120.090311148972	236.162997594151	228.250739871348	358.724921834945	MAX_ D5	ACTC1	eCorF
ACTN2	0.702398468987232	0.296328132060798	1.95928267769505	4.38255715885535	3.72109937603568	8.70229675011519	MAX_ D5	ACTN2	eCorF
ADAMTS15	0.513775546148222	14.0980083164655	23.8864612401178	21.5441749876603	36.6373680887712	11.7272926138737	MAX_ D4	ADAMTS15	eCorF
ADAP1	0.555001260361149	24.2570840642075	18.4052590372065	9.43629686056675	4.54027274245013	10.7956587033206	MAX_ D1	ADAP1	eCorF
ADCYAP1	0.737962789916264	3.52050606798032	11.0982998344509	25.6629182663586	42.809928846145	4.58945310611854	MAX_ D4	ADCYAP1	eCorF
ADGRB1	0.538759055277811	13.5411795466124	26.5776204652165	24.4385210992344	7.83617647929799	3.21886996223216	MAX_ D2	ADGRB1	eCorF
ADGRD1	0.538092506126487	66.6847797388744	53.6118505878698	40.0046317742782	27.550513517801	101.671751438538	MAX_ D5	ADGRD1	eCorF
ADGRE3	0.706477131150566	5.73760473427917	1.63561270439674	1.71665021753146	0.612729907844598	2.77147997794608	MAX_ D1	ADGRE3	eCorF
AGR3	0.596877350373499	4.15728152343178	3.85981506357636	2.27005286202089	1.87285453119963	7.54113170736939	MAX_ D5	AGR3	eCorF
AGTR1	0.852415011017234	0.874210981203359	0.436082504336589	0	0.607179669149473	3.24808296545885	MAX_ D5	AGTR1	eCorF
AGTR2	0.555847491038569	20.3384306681001	10.393989863779	8.48932387529283	5.34422342656708	11.9059228726602	MAX_ D1	AGTR2	eCorF
ALDH1A2	0.570856299783779	18.0167911780049	19.0811854064523	49.1721938905621	66.062630730536	27.1312767158609	MAX_ D4	ALDH1A2	eCorF
ALOX5	0.666486503568564	1.43146538190441	1.33140393910771	2.02378725447875	4.78770345023921	1.60039829477364	MAX_ D4	ALOX5	eCorF
ALX1	0.989420188711848	22.0743665705397	0.112866514019872	0	0.0897961806901876	0.731507835777106	MAX_ D1	ALX1	eCorF
ALX3	0.802740911636488	9.25498332431513	3.62924548212122	1.03185270289671	0.721579147007452	1.91984096147025	MAX_ D1	ALX3	eCorF
ALX4	0.551453787951894	1.60455282881078	1.20604991546883	1.6241061396107	1.69409455403039	3.41592642703189	MAX_ D5	ALX4	eCorF
ANGPT4	0.519305836821672	83.0661374945853	54.1615981407121	37.7284971892247	35.1385373147775	32.6889971609481	MAX_ D1	ANGPT4	eCorF
ANKRD29	0.556030654111987	16.9446119600972	7.1645499239094	7.28272995341441	5.81741042811723	9.82686284756118	MAX_ D1	ANKRD29	eCorF
AP1S3	0.559898543950105	2.73820265676234	2.61202244431	1.8686935343818	3.84302983240052	6.28374907410017	MAX_ D5	AP1S3	eCorF
APELA	0.808270496500468	3.63642930837476	0.654332408420834	1.24017736388341	0.689458635595585	0.204874735323528	MAX_ D1	APELA	eCorF
APOA1	0.630381734018897	1.21265825559405	0.137304692128468	1.67520025015698	1.42045675352046	3.00689952348516	MAX_ D5	APOA1	eCorF
APOA4	0.505801853638028	2.46984395249114	2.40363850140483	2.16346952735258	2.49066699001482	4.81973629474367	MAX_ D5	APOA4	eCorF
ARHGAP6	0.545449821643365	8.32256622878377	4.69064630889751	4.86070995236837	1.84308473134182	3.73765486210659	MAX_ D1	ARHGAP6	eCorF
ARTN	0.52652806145488	11.9864342230181	14.0885884655535	17.3939258211299	23.2086892224567	35.2067526625995	MAX_ D5	ARTN	eCorF
ASIP	0.788414335316451	208.9486235604	32.9626809516099	29.1021407589462	37.1839492957329	364.152026825203	MAX_ D5	ASIP	eCorF
ATP6AP1L	0.508286222053932	11.2676733680462	6.44636509241426	6.12077599807178	4.46714527397588	5.12759459739523	MAX_ D1	ATP6AP1L	eCorF
B3GALT5	0.529875581512444	4.03131585382921	2.89371018784719	1.27668815310324	0.5643585967303	2.84612314840376	MAX_ D1	B3GALT5	eCorF
BARX1	0.513677675585096	20.0181395273931	15.247433577697	35.1611993306909	46.132485967961	19.314258792126	MAX_ D4	BARX1	eCorF
BEGAIN	0.617129352172044	17.9048837445508	17.5921734090281	19.0969158837262	28.366595893592	54.1701024886189	MAX_ D5	BEGAIN	eCorF
BHLHE41	0.617797805894464	17.8176997844676	7.5511968187282	5.10516452990903	5.26246777836481	9.321026679147	MAX_ D1	BHLHE41	eCorF
BMP3	0.562319971418917	0.746628407963107	2.66550746858828	2.86018783228201	5.23984648413538	2.90118092691404	MAX_ D4	BMP3	eCorF
BMP5	0.553921459662577	11.857050853328	10.171138750722	11.5631745157951	16.9974449852456	28.3519630124015	MAX_ D5	BMP5	eCorF
BMP6	0.527549040967728	5.71567838681334	2.6366016660604	2.81657221310379	3.53941918872323	1.80891787359255	MAX_ D1	BMP6	eCorF
C1QTNF3	0.642576794451075	71.0735464151856	48.8080613271202	30.7622851448937	13.9542628349291	8.0887298508408	MAX_ D1	C1QTNF3	eCorF
C1QTNF6	0.802464474030449	4.2339748606931	1.21750175140637	1.06584277022239	0.495622332447548	0.566474950119163	MAX_ D1	C1QTNF6	eCorF
CACNA2D3	0.559894701464835	12.9536321788872	8.40068632150979	7.51551837995008	5.35245925734882	1.53518467000681	MAX_ D1	CACNA2D3	eCorF
CADPS	0.710831129102065	3.73831047192018	1.60333894569884	0.621939473373344	0.381282337949239	1.71745131590292	MAX_ D1	CADPS	eCorF
CALB2	0.554089138779285	2.40032106138807	0.327255917669202	1.68606622546249	2.32290478305947	3.77684677220993	MAX_ D5	CALB2	eCorF
CAMKK1	0.551322010065578	3.04961117389664	1.03808947700391	2.47123250406543	3.89492597037037	0.431337066350639	MAX_ D4	CAMKK1	eCorF
CBLN1	0.526413014704859	13.804503357131	24.9111763611824	15.3604313724193	12.2354134917427	5.79008743089878	MAX_ D2	CBLN1	eCorF
CCDC170	0.758997771191163	1.3796853695308	0.61217255833286	0.844058489596566	0.674085006182008	3.64104664196526	MAX_ D5	CCDC170	eCorF
CCDC85A	0.50859064681042	22.0071414934226	11.4705312917295	12.2701410470839	7.35351228407376	12.1638760444503	MAX_ D1	CCDC85A	eCorF
CCK	0.835784711146255	2.29000653982656	1.89538459008027	3.88246855305109	31.7276330256783	12.7727900048716	MAX_ D4	CCK	eCorF
CD59	0.559346457807104	25.8320892313792	21.0223831734791	25.7504828401297	22.1754892689277	53.7726555210724	MAX_ D5	CD59	eCorF
CDH9	0.633326395240118	4.71470625390835	3.26903232253902	1.17569732417963	3.00734737932453	8.29537708878651	MAX_ D5	CDH9	eCorF
CDK3	0.555081259429312	1.0627325508025	0.899910767572696	2.16085978695795	1.84174206002386	3.35187339923326	MAX_ D5	CDK3	eCorF
CHGB	0.895459666991686	7.33996957173318	6.39034079869583	14.3205178004137	101.255917202157	14.2904810426602	MAX_ D4	CHGB	eCorF
CHL1	0.790886297908787	6.23357654642901	2.72737317050301	3.89297666680779	4.9013873165747	21.2268654836519	MAX_ D5	CHL1	eCorF
CHODL	0.720699308809637	115.252933186858	32.6123482776547	20.8966328095194	25.893175539554	49.3587389764964	MAX_ D1	CHODL	eCorF
CHRD	0.543699758370757	21.7107500563474	13.8876978859332	9.88108157836119	8.27547488524778	7.58222763711148	MAX_ D1	CHRD	eCorF
CHRNA1	0.585716693630113	0.32974747526535	2.96695760493174	4.42524581930303	3.7013105889197	6.89338751572863	MAX_ D5	CHRNA1	eCorF
CLEC19A	0.828936134276587	0.0602057675912208	0.505430450278952	0.607208579630724	2.01917039047727	4.66494658950829	MAX_ D5	CLEC19A	eCorF
CLSTN2	0.629064241573117	6.80786628753097	7.11648689304694	12.7719235297821	26.3564179292447	12.4098747856411	MAX_ D4	CLSTN2	eCorF
CLYBL	0.55925228343001	11.0520443917892	6.4993428125462	13.3909290416143	29.4517078269555	20.9807756493189	MAX_ D4	CLYBL	eCorF
CNTFR	0.852377969894238	12.7632062527516	6.44422675133096	4.69439461895512	10.2407321222802	57.820908777736	MAX_ D5	CNTFR	eCorF
COL13A1	0.635237990702635	3.56593076424197	3.08557263999761	9.908862087243	17.6822402516199	9.23887244075587	MAX_ D4	COL13A1	eCorF
COL19A1	0.699606439301914	0.503323349488892	1.11000590859949	1.50916464752225	1.53176192015533	3.87346504278414	MAX_ D5	COL19A1	eCorF
COL25A1	0.500953996825147	28.5382990423269	26.6090009774002	21.7191629903493	22.4585458537209	49.7574413139806	MAX_ D5	COL25A1	eCorF
COL6A1	0.701794783648733	7.52987692992612	9.83289316589756	16.6436165520695	33.1886825460284	5.58176638831454	MAX_ D4	COL6A1	eCorF
COL6A3	0.660306494253981	4.07598193118993	4.04428913622512	2.0428687166575	2.5156036774889	9.3310169661008	MAX_ D5	COL6A3	eCorF
COL8A1	0.932246077833902	12.5744256772617	4.82634350536483	2.46306930585849	1.99954117648286	80.6720074867776	MAX_ D5	COL8A1	eCorF
COMP	0.608833727750734	5.68711859285814	3.9786716159648	1.83925463490678	2.24175418815696	0.838755480202708	MAX_ D1	COMP	eCorF
CPLX2	0.514893710499415	42.5998708347249	21.7572667283922	24.1913103582797	32.0852425184382	62.1686901668637	MAX_ D5	CPLX2	eCorF
CRLF1	0.584093937137428	226.924989686882	170.156272666623	116.26863745955	51.0496788194515	40.0433271575791	MAX_ D1	CRLF1	eCorF
CRYAB	0.708828651236754	0.518397872901178	6.0730824394094	7.41980535449961	5.19582280330467	16.491241799457	MAX_ D5	CRYAB	eCorF
CSRP2	0.593584248120111	940.740297943089	393.283618350938	304.800485778617	520.481052649649	1328.26141994642	MAX_ D5	CSRP2	eCorF
CUNH10orf53	0.564496709190867	1.40672299652264	6.98297988513375	2.282488986534	4.02108992749037	4.45414096797192	MAX_ D2	CUNH10orf53	eCorF
CUNH11orf65	0.517621601968938	4.19476199958387	2.52559956907985	1.85600560455437	1.58166590694027	2.13057921334888	MAX_ D1	CUNH11orf65	eCorF
CUNH15orf48	0.523033736587212	3.37892142008877	4.93737594990968	3.40854909416438	7.87444085630035	3.29852406261546	MAX_ D4	CUNH15orf48	eCorF
CUNH1orf194	0.622213157640287	3.74313784429602	1.53355919625271	1.7788668911796	1.02894768472471	1.31505913469793	MAX_ D1	CUNH1orf194	eCorF
CUTA	0.698111442618048	1.07705419847703	3.19857340320173	0.874279598078702	1.2187808616348	0.692336183300872	MAX_ D2	CUTA	eCorF
CXCL14	0.510345962939483	133.090495216552	42.996234282764	55.0328787260453	78.6589753687773	83.9851047310856	MAX_ D1	CXCL14	eCorF
DACH1	0.587161468389662	125.970933455403	59.3147384632687	36.0355314932121	25.5844742691221	87.087876547646	MAX_ D1	DACH1	eCorF
DACH2	0.641169386980108	7.68917776628862	5.75993996904929	7.46802152185585	13.03833522067	23.6570356916436	MAX_ D5	DACH2	eCorF
DIO2	0.858722439383017	4.38235931668182	0.647214805666672	0.846338026631567	0.132322050071823	0.850641253661601	MAX_ D1	DIO2	eCorF
