Tau	D1	D3	D4	Tau_info	gene	names
CACNB2	0.506835024692937	2.9074393939898	3.37037237701701	6.3648191633013	MAX_ D4	CACNB2	lChiF
CACNB3	0.598029425798729	11.6918526872169	4.70242137110361	4.6971401052109	MAX_ D1	CACNB3	lChiF
CACNG5	0.64028086190338	7.47174755270835	2.35431747260513	3.02114370686643	MAX_ D1	CACNG5	lChiF
CACNG7	0.647949756130905	4.06783536468875	1.25921292756356	1.60495193675245	MAX_ D1	CACNG7	lChiF
CADM2	0.573732345928134	0.708511184559936	4.92741058562612	3.49228031740751	MAX_ D3	CADM2	lChiF
CADM3	0.687084821545755	10.5262598660272	3.49915295132871	3.0885000175386	MAX_ D1	CADM3	lChiF
CALB2	0.816044069791902	123.188175278807	31.1727007959772	14.1496899521252	MAX_ D1	CALB2	lChiF
CALML3	0.707476949116995	42.877390997581	111.148160411027	263.270793436054	MAX_ D4	CALML3	lChiF
CAMK2B	0.706763099369068	30.4637200036052	7.83972630535164	10.0264473657398	MAX_ D1	CAMK2B	lChiF
CAPN6	0.527494470003176	11.4394488703042	17.99347427948	31.1455859045523	MAX_ D4	CAPN6	lChiF
CARD10	0.611404198146061	16.4257865393287	7.09918637988033	5.66679700278383	MAX_ D1	CARD10	lChiF
CARD9	0.523947408978245	19.4994156388355	9.22514597031921	9.34034870623633	MAX_ D1	CARD9	lChiF
CARMIL2	0.535314383796572	6.23412430037349	2.56955847678651	3.22425730722913	MAX_ D1	CARMIL2	lChiF
CARNS1	0.892548797223159	12.927466146782	1.34292347825694	1.43522009440031	MAX_ D1	CARNS1	lChiF
CASQ2	0.555784161898892	10.1605942998884	35.3287924501131	21.2266239947658	MAX_ D3	CASQ2	lChiF
CASZ1	0.748360299875445	0.584891124552944	2.65627917271575	6.4401012552161	MAX_ D4	CASZ1	lChiF
CAV3	0.743412729213358	2.16057448239045	16.9483445374063	6.53688445601909	MAX_ D3	CAV3	lChiF
CBLN2	0.756818296996461	0.91352495523868	2.79347567399678	7.6218740625842	MAX_ D4	CBLN2	lChiF
CBLN3	0.531739754749142	6.08849614176245	5.05371561118589	0.648285781915287	MAX_ D1	CBLN3	lChiF
CCDC130	0.756693652284838	98.3217597711712	22.9464553491106	24.8981611925918	MAX_ D1	CCDC130	lChiF
CCDC65	0.92322935254213	22.2408463899054	1.56915253806353	1.84573581666462	MAX_ D1	CCDC65	lChiF
CCDC84	0.516597906154333	47.2608432091541	17.5367265087721	28.1552546196616	MAX_ D1	CCDC84	lChiF
CCDC88C	0.520718299894827	4.71141636873644	8.05295517786725	13.3161474178992	MAX_ D4	CCDC88C	lChiF
CCK	0.64382531233126	1.47557925552159	2.64791765598914	5.7885878113632	MAX_ D4	CCK	lChiF
CCN3	0.501184453541111	5.9653447815911	151.144163767796	144.820772506219	MAX_ D3	CCN3	lChiF
CCNI	0.54393789163336	325.106674439627	143.835633070919	152.702037707087	MAX_ D1	CCNI	lChiF
CCR5	0.541062804413054	0.940321744800451	2.63711347612693	3.89752155123547	MAX_ D4	CCR5	lChiF
CD24	0.740221375836122	553.300536919385	130.333775189372	157.137529270733	MAX_ D1	CD24	lChiF
CD300LG	0.5526107512197	1.26484106411309	6.59234400782641	4.63384660261245	MAX_ D3	CD300LG	lChiF
CD36	0.534786256930217	2.34222455132523	14.0546588304863	10.7346163328734	MAX_ D3	CD36	lChiF
CD4	0.698302124936114	0.623309645685745	1.96197740227079	4.28456290487477	MAX_ D4	CD4	lChiF
CDH18	0.675386779568096	0.801805540268657	5.27749741913596	2.62448532582492	MAX_ D3	CDH18	lChiF
CDH7	0.556528787880311	4.32888646488692	8.86112343444944	3.53041983554802	MAX_ D3	CDH7	lChiF
CDHR4	0.758896776233101	9.53369749350592	2.144931050158	2.45227935004736	MAX_ D1	CDHR4	lChiF
CDKN1A	0.526252748778968	1.52052323369823	3.65608669592344	1.9435988111408	MAX_ D3	CDKN1A	lChiF
CECR1	0.544217526265284	1.01894232199934	1.7588137865254	3.04723883496835	MAX_ D4	CECR1	lChiF
CECR2	0.671755138186097	3.57443467802212	8.32663883425247	18.1283470006331	MAX_ D4	CECR2	lChiF
CELF2	0.529024263319887	9.22985515312454	21.5428571818555	32.6691057928966	MAX_ D4	CELF2	lChiF
CELF3	0.706821165940322	15.453352914835	3.4592485399319	5.60194343983621	MAX_ D1	CELF3	lChiF
CELF5	0.537190502361538	23.8831039748064	9.90400158302742	12.2026531222272	MAX_ D1	CELF5	lChiF
CELSR2	0.641597017985974	4.65382716818618	1.40884638745234	1.92704468225929	MAX_ D1	CELSR2	lChiF
CEP250	0.511701756429948	16.2369741105376	7.02979988766593	8.82717199046991	MAX_ D1	CEP250	lChiF
CFAP45	0.842193485513046	5.34282496677202	0.69849025346645	0.987774917573891	MAX_ D1	CFAP45	lChiF
CFAP97D1	0.756067805790454	10.8817761160149	2.67886736303005	2.62996368672304	MAX_ D1	CFAP97D1	lChiF
CFC1	0.547103504806303	0.355014894412916	5.64617532033364	4.75925113324359	MAX_ D3	CFC1	lChiF
CFTR	0.500990774929788	1.95620971542255	2.21557749142379	4.18007022441254	MAX_ D4	CFTR	lChiF
CG-16	0.541924310268835	74.2704468117716	221.299419958832	128.473322057726	MAX_ D3	CG-16	lChiF
CG-1B	0.670562993032597	6.04837662985351	52.9083282908945	28.8115460017486	MAX_ D3	CG-1B	lChiF
