Tau	D1	D2	D3	D4	Tau_info	gene	names
AMEX60DD010283	0.747355173934985	0.932213040750264	0.534377376193276	3.44791698237904	1.14670474195575	MAX_ D3	AMEX60DD010283	eAxmF
AMEX60DD010421	0.746854617927501	0.504174862083721	0.694950217946515	3.18194568501398	1.21735948847018	MAX_ D3	AMEX60DD010421	eAxmF
AMEX60DD010580	0.709401139009398	9.11758234194378	2.44085253912124	2.25873642620609	3.24908816534333	MAX_ D1	AMEX60DD010580	eAxmF
AMEX60DD010584	0.663101471929313	8.02919837895615	3.42840028574331	2.27174367242149	2.41493138820883	MAX_ D1	AMEX60DD010584	eAxmF
AMEX60DD010644	0.656506645039643	1.1028303457284	0.270507504189934	4.84329370224757	3.61757975861182	MAX_ D3	AMEX60DD010644	eAxmF
AMEX60DD010676	0.525636037020537	5.04219910817416	1.64468842953981	3.4754177681538	2.05540645556141	MAX_ D1	AMEX60DD010676	eAxmF
AMEX60DD010683	0.547562848068833	5.47710575539763	1.52868695332834	3.59291996237777	2.31253147068761	MAX_ D1	AMEX60DD010683	eAxmF
AMEX60DD010829	0.580351899769517	4.39020314378936	3.77338906757838	10.9226380574265	5.58740071954489	MAX_ D3	AMEX60DD010829	eAxmF
AMEX60DD010855	0.689372457168628	3.44733064883227	0.675893568784965	0	2.53661397753718	MAX_ D1	AMEX60DD010855	eAxmF
AMEX60DD010887	0.580200924577561	1.85187685636503	0.60510979912504	2.14495878288371	3.65408573434239	MAX_ D4	AMEX60DD010887	eAxmF
AMEX60DD011001	0.735180453616525	3.22603455671049	1.69751672669797	0	0.86543429707849	MAX_ D1	AMEX60DD011001	eAxmF
AMEX60DD011033	0.68295378690619	1.16620639025116	7.34018290994746	4.36534523666005	1.44997995813303	MAX_ D2	AMEX60DD011033	eAxmF
AMEX60DD011152	0.862917136557072	5.09971542724794	1.50943187337983	0.58781890715384	0	MAX_ D1	AMEX60DD011152	eAxmF
AMEX60DD011649	0.63904971030805	5.84506276404527	0	1.57149325168694	6.84910196550131	MAX_ D4	AMEX60DD011649	eAxmF
AMEX60DD011777	0.597775034524055	1.23470046297142	1.18328995792359	4.86246925832954	3.44942916778332	MAX_ D3	AMEX60DD011777	eAxmF
AMEX60DD011828	0.572970564884401	2.73665017661147	1.31062313736357	1.11213368580922	4.02736249972057	MAX_ D4	AMEX60DD011828	eAxmF
AMEX60DD011905	0.708365120944337	2.46191881338081	1.21238435232582	0	4.19966132263776	MAX_ D4	AMEX60DD011905	eAxmF
AMEX60DD012097	0.809288744409929	1.94716148141596	0.976026733415193	7.75100517275279	1.5114235709113	MAX_ D3	AMEX60DD012097	eAxmF
AMEX60DD012311	0.76495963429027	3.84131918175062	1.60781072553386	1.10078447032554	0	MAX_ D1	AMEX60DD012311	eAxmF
AMEX60DD012321	0.923606440992017	0.960585789864774	0	4.191390837738	0	MAX_ D3	AMEX60DD012321	eAxmF
AMEX60DD012339	0.58381649543858	1.19179251647753	1.34166870037849	2.61787349539787	4.12585206268762	MAX_ D4	AMEX60DD012339	eAxmF
AMEX60DD012347	0.628203890006293	3.27893764812296	1.86515797295868	1.79213081449341	0	MAX_ D1	AMEX60DD012347	eAxmF
