Tau	D1	D3	D4	Tau_info	gene	names
B3GAT1	0.560690920876352	7.47133234069517	5.79984304913835	15.104599495539	MAX_ D4	B3GAT1	eEmuF
B3GAT2	0.56610784722086	4.02233624846484	1.59270906516041	1.89781120293555	MAX_ D1	B3GAT2	eEmuF
B3GNT7	0.567984782893151	18.2155414557345	6.34582701513252	9.39295517830339	MAX_ D1	B3GNT7	eEmuF
B3LF48	0.653136098867768	52.971201166195	21.1978312467008	15.5497637216325	MAX_ D1	B3LF48	eEmuF
B4GALNT3	0.511153853783374	5.07685006298618	2.82703778627184	2.13655939014902	MAX_ D1	B4GALNT3	eEmuF
BAG5	0.619763421386049	14.9273180998131	17.0736365340094	42.0803210865105	MAX_ D4	BAG5	eEmuF
BAMBI	0.550888963498968	327.436752958683	386.791160927341	795.157384074197	MAX_ D4	BAMBI	eEmuF
BARX1	0.933536042467578	127.732315549771	15.4331938489625	1.54599654347344	MAX_ D1	BARX1	eEmuF
BARX2	0.91488529222078	53.8467453667854	7.00726175134024	2.15903824217178	MAX_ D1	BARX2	eEmuF
BATF3	0.532229575533277	39.2213868005038	81.6656054573521	37.1801230577312	MAX_ D3	BATF3	eEmuF
BBOX1	0.694849686791271	24.1845053278481	8.91935190051947	5.8404668506626	MAX_ D1	BBOX1	eEmuF
BBS12	0.520996692671369	13.4207428409495	27.8468572027653	43.076529339496	MAX_ D4	BBS12	eEmuF
BCAN	0.608582034940629	30.0142308582002	16.5979564405921	6.89826189008572	MAX_ D1	BCAN	eEmuF
BCAS1	0.602443835141148	5.35742839950194	0.962070045930385	3.29768733009339	MAX_ D1	BCAS1	eEmuF
BEST3	0.880129132701322	3.90849272853663	0.510144996302689	0.426883830097835	MAX_ D1	BEST3	eEmuF
BF1	0.512785302846031	5.98125736888713	4.15562969721009	1.67268329795449	MAX_ D1	BF1	eEmuF
BGLAP	0.677055023821156	3.13711308734106	0.902632820287965	1.12359700223543	MAX_ D1	BGLAP	eEmuF
BMP3	0.685232419808124	6.18136125146362	3.01798362146416	0.873400625365903	MAX_ D1	BMP3	eEmuF
BNC1	0.715094531540148	43.7197056517377	16.7594701340825	8.15249630518781	MAX_ D1	BNC1	eEmuF
BRINP2	0.721305758585951	19.1987925251858	22.11987397164	74.1290280832171	MAX_ D4	BRINP2	eEmuF
BTC	0.511820798713406	28.1463443362656	17.0260593049341	10.4548604894971	MAX_ D1	BTC	eEmuF
BVES	0.688193200613396	20.9792262641554	6.29077815327492	6.79215263679245	MAX_ D1	BVES	eEmuF
C12orf75	0.538199279697499	21.1488322174983	7.6594627302018	11.8736291729931	MAX_ D1	C12orf75	eEmuF
C19H17orf78	0.524259768158061	2.02394562640163	3.72174171645974	6.03868136253224	MAX_ D4	C19H17orf78	eEmuF
