Tau	D1	D2	D3	D4	D5	Tau_info	gene	names
EGR2	0.530680873378166	3.74455270167951	4.03578857759111	9.72571645249415	18.5227305611778	19.1920519797895	MAX_ D5	EGR2	lCorF
EGR3	0.50972354824436	18.6888645036984	14.1462161519227	39.1484651897493	52.9867717621702	63.7244136242073	MAX_ D5	EGR3	lCorF
ELF5	0.607379156134756	6.00196145598146	1.99953088275447	1.55887157245602	3.2591652107658	2.60841302080014	MAX_ D1	ELF5	lCorF
ELMOD1	0.51019677139694	9.98901631242308	9.80506746426778	7.98251708510478	26.6040567126764	24.3464106254356	MAX_ D4	ELMOD1	lCorF
ELOVL7	0.524167328653431	19.7325997626157	13.8198635113692	8.51666053883656	8.32998525019177	6.89115333023486	MAX_ D1	ELOVL7	lCorF
ENDOU	0.796601387606327	5.48559527020215	2.69801254540641	0.889432784184102	0.429241590073924	0.446362944785212	MAX_ D1	ENDOU	lCorF
ENPP2	0.53040414798036	52.7193851421852	49.5774884810249	50.3039424858176	82.3118014597265	125.061058652052	MAX_ D5	ENPP2	lCorF
EPB42	0.527878089055066	1.53562125060389	1.15718797278812	3.03477010795572	1.73329551242605	1.30502111476841	MAX_ D3	EPB42	lCorF
EPHX4	0.517007583500718	3.43507248506573	1.04477923307983	1.63880903869115	1.3582545679085	2.59461300196888	MAX_ D1	EPHX4	lCorF
EPYC	0.686742886161692	122.552571229383	59.7165909996247	53.0027993300323	21.506514793249	19.3359539042146	MAX_ D1	EPYC	lCorF
ETNPPL	0.585477349403442	7.23407876244836	2.91225598574334	2.65539165135622	3.44133407302597	2.98577630281192	MAX_ D1	ETNPPL	lCorF
EVX1	0.657331890549369	0.303579656564354	0.378646498691559	2.09838448340796	1.92464546709709	3.43280858065876	MAX_ D5	EVX1	lCorF
F3	0.539129551691463	14.9139653681879	12.6418688625653	4.4824142429701	5.0656263590033	5.30371415664031	MAX_ D1	F3	lCorF
FAM151A	0.505116955402862	2.30767047239031	3.32316264336451	0.985641303394134	1.53611053508769	1.74888507568667	MAX_ D2	FAM151A	lCorF
FAM189A2	0.610929826817205	6.3465199855508	2.94569672972058	2.36232137410653	3.64213337152674	0.926815044191431	MAX_ D1	FAM189A2	lCorF
FBXL22	0.518753133448274	3.3388182369951	6.85270926862176	4.39485905789245	3.65817423708781	1.79952791968141	MAX_ D2	FBXL22	lCorF
FGF1	0.513708959110091	2.10729858080412	1.39198018689729	1.62152989775023	3.4045696640233	1.50163823734876	MAX_ D4	FGF1	lCorF
FGF4	0.572928961495482	1.50890055249519	3.27563865992696	1.38226691198171	1.39452333603849	1.31003081652683	MAX_ D2	FGF4	lCorF
FGFBP2	0.62679761861401	358.65539739339	225.966608914858	157.330229301813	67.4619436104142	84.6454117895215	MAX_ D1	FGFBP2	lCorF
FOXL1	0.638442231618009	3.8582174963019	3.35544296658525	7.66897896283314	2.87770638131919	0.99974883407522	MAX_ D3	FOXL1	lCorF
GABRB3	0.608878683565286	1.44169881246122	2.33224425618164	0.741160383872033	2.59578295145838	4.5451923132143	MAX_ D5	GABRB3	lCorF
GAD1	0.812294353359033	3.91787021716512	1.74945821075949	0.737517918052975	0.259481983742999	0.195167337717989	MAX_ D1	GAD1	lCorF
GAD2	0.74614406770944	8.23054407342647	3.40551639720317	1.71425781508358	2.10299087007842	1.1347246737077	MAX_ D1	GAD2	lCorF
