Tau	D1	D3	D4	Tau_info	gene	names
GRID2	0.598346337608975	4.10993846462869	5.33058038602148	11.7520636989231	MAX_ D4	GRID2	eEmuH
GRIK1	0.566467541360373	12.5209267978201	7.26901805981631	22.8240636465086	MAX_ D4	GRIK1	eEmuH
GRP	0.533702910330675	50.7545596001191	77.9643622456466	21.954550826021	MAX_ D3	GRP	eEmuH
GSC	0.700052880257271	22.3865737985785	42.443282289791	108.068809168722	MAX_ D4	GSC	eEmuH
HAND2	0.511373539182719	239.786225477077	987.952970933978	1256.31673155556	MAX_ D4	HAND2	eEmuH
HAPLN1	0.603744276233448	12.2165651634159	39.833036988476	19.3515726399609	MAX_ D3	HAPLN1	eEmuH
HGF	0.718905235244498	1.1310958110443	0.883079635586172	3.58273383067524	MAX_ D4	HGF	eEmuH
HHEX	0.645835789009249	66.2904572428104	31.5552829350544	15.4001320361777	MAX_ D1	HHEX	eEmuH
HHIP	0.562223481639807	4.32737862511275	8.8401276749387	3.41262200567576	MAX_ D3	HHIP	eEmuH
HIC2	0.514496435398481	27.6540320682325	50.7243905909317	80.7186891856231	MAX_ D4	HIC2	eEmuH
HOPX	0.598624699959067	3.67908898257703	1.99108735180894	0.962303536709351	MAX_ D1	HOPX	eEmuH
HOXA1	0.576706211314365	9.56706330716972	4.03878491708558	4.0605720306888	MAX_ D1	HOXA1	eEmuH
HOXA5	0.546240749377294	71.2777104820399	28.70376991515	35.9820710737152	MAX_ D1	HOXA5	eEmuH
HOXB4	0.889717791591338	0.733564868821413	0.450112762412295	5.36658472982093	MAX_ D4	HOXB4	eEmuH
HOXB5	0.846817692412501	1.01466452142306	3.31195076442974	0	MAX_ D3	HOXB5	eEmuH
HOXB6	0.525481045730623	4.46373317281759	5.42919801980387	10.4241686276302	MAX_ D4	HOXB6	eEmuH
HOXC10	0.833595389904672	6.90960171241068	32.5957489556762	118.702692928566	MAX_ D4	HOXC10	eEmuH
HOXC11	0.922280137309752	2.33030050288518	17.1928351737287	125.599396350088	MAX_ D4	HOXC11	eEmuH
HOXD1	0.795781677164641	2.95226685349361	40.1414353501979	13.4429663533492	MAX_ D3	HOXD1	eEmuH
HOXD10	0.66909310290609	7.56105627905644	59.6069135755714	31.8876213542179	MAX_ D3	HOXD10	eEmuH
HOXD11	0.690913467145059	38.0666181749234	310.389883516954	153.808047684085	MAX_ D3	HOXD11	eEmuH
HOXD3	0.508897824744106	2.92448126819602	5.91304380381115	8.99764399068512	MAX_ D4	HOXD3	eEmuH
HPGD	0.908494922611728	1.35085402312722	5.87483350459427	39.4824403954199	MAX_ D4	HPGD	eEmuH
HRH1	0.661273545895235	13.6239801088449	6.56226820385741	2.66733674226837	MAX_ D1	HRH1	eEmuH
HS3ST1	0.755750729919205	4.98675824230764	7.55248585533511	25.6689489665515	MAX_ D4	HS3ST1	eEmuH
HS3ST2	0.880669550766115	8.51868396888973	43.4400287451832	1.84875232090144	MAX_ D3	HS3ST2	eEmuH
HSD17B2	0.711781526317576	7.4674111056639	1.75202612053996	15.9938346567652	MAX_ D4	HSD17B2	eEmuH
HTR1E	0.840247899297622	0.703391309167042	3.71073667279985	0.482204648099213	MAX_ D3	HTR1E	eEmuH
HTR7	0.590306671776788	5.99739059485089	14.1398380184977	24.5759782087265	MAX_ D4	HTR7	eEmuH
IGDCC3	0.51906620136135	3.67090837635792	4.46112582951532	8.45442161571103	MAX_ D4	IGDCC3	eEmuH
IGFBP7	0.550320748515587	7.13171147615388	9.85765828258652	18.8905422060921	MAX_ D4	IGFBP7	eEmuH
IHH	0.628452486802642	2.71398243246815	14.0561509270901	7.73107341170598	MAX_ D3	IHH	eEmuH
IL13RA2	0.60895014749478	15.3448679641581	17.9615445332333	42.5858906275215	MAX_ D4	IL13RA2	eEmuH
IL17REL	0.908959118468953	3.99923795916	0	0.728188298508703	MAX_ D1	IL17REL	eEmuH
IL21R	0.589941971257553	3.77448679402465	1.69424242421909	1.4012748043252	MAX_ D1	IL21R	eEmuH
IL2RB	0.633190513426398	3.27666518360336	1.76701746323802	6.87507116290099	MAX_ D4	IL2RB	eEmuH
IL31RA	0.732385260165602	1.02404079647488	0.923396200436916	3.6385084732569	MAX_ D4	IL31RA	eEmuH
IRF4	0.519587609876834	1.89419194610896	2.91125543027628	5.00137743653243	MAX_ D4	IRF4	eEmuH
ISL1	0.98961184074096	0	0.269252327805705	12.9595783570322	MAX_ D4	ISL1	eEmuH
ITIH5	0.827259078197951	1.0228239417837	1.91194634034903	8.4947163981671	MAX_ D4	ITIH5	eEmuH
JCAD	0.611738071336542	21.0477073676979	23.2238012040181	57.0124255088762	MAX_ D4	JCAD	eEmuH
KCNG3	0.574825998221576	7.03344410191326	10.6583856783949	20.8053993262835	MAX_ D4	KCNG3	eEmuH
KCNMA1	0.76740962078464	1.04749260556478	0.685618766844618	3.72567295830554	MAX_ D4	KCNMA1	eEmuH
KCNMB2	0.500402258686983	2.4302355952374	2.74931725965363	5.18372325030773	MAX_ D4	KCNMB2	eEmuH
KCNQ1	0.508642262028954	1.73401147508016	1.71736573286605	3.51208187154833	MAX_ D4	KCNQ1	eEmuH
KCNQ5	0.537767875148301	3.20084339718829	12.7064192422947	17.2070068091726	MAX_ D4	KCNQ5	eEmuH
