Tau	D1	D2	D3	D4	Tau_info	gene	names
AMEX60DD005786	0.725921545615218	1.33921946718015	3.13276456710455	0.594542551582516	6.16189331292012	MAX_ D4	AMEX60DD005786	lAxmF
AMEX60DD005798	0.968537521825632	0	0	3.17208523103358	0.299404987045886	MAX_ D3	AMEX60DD005798	lAxmF
AMEX60DD005817	0.792075655001493	11.3333723176663	3.10292871408451	0.706656289880934	3.25986704335948	MAX_ D1	AMEX60DD005817	lAxmF
AMEX60DD005971	0.902953104416015	0	0.701793247127352	4.05647154789092	0.47921066511538	MAX_ D3	AMEX60DD005971	lAxmF
AMEX60DD005984	0.886231680586342	3.84561751724656	0	0	1.3125283261346	MAX_ D1	AMEX60DD005984	lAxmF
AMEX60DD005989	0.652522540959952	4.22710799174887	2.11288920219762	8.53065775459637	2.5526366475758	MAX_ D3	AMEX60DD005989	lAxmF
AMEX60DD006033	0.678180402374159	2.48168073282351	3.94918199974392	0.562112957859834	7.24316329398679	MAX_ D4	AMEX60DD006033	lAxmF
AMEX60DD006050	0.720258314370308	3.14271549135382	0.371290615360539	5.34919682357315	0.975173901859675	MAX_ D3	AMEX60DD006050	lAxmF
AMEX60DD006062	0.684538849653468	6.39469599749631	1.88873921726883	4.16309524919082	0	MAX_ D1	AMEX60DD006062	lAxmF
AMEX60DD006088	0.870767675672747	5.1696721084288	0	0	2.00426622774608	MAX_ D1	AMEX60DD006088	lAxmF
AMEX60DD006105	0.582218637498605	7.01156289936797	11.654902974854	26.260934683347	14.2475213434846	MAX_ D3	AMEX60DD006105	lAxmF
AMEX60DD006228	0.917518773054318	4.79958552731869	0.34976652171645	26.527279640504	1.41465566780482	MAX_ D3	AMEX60DD006228	lAxmF
AMEX60DD006306	1	3.05548897605799	0	0	0	MAX_ D1	AMEX60DD006306	lAxmF
AMEX60DD006311	0.777945920191974	2.16893448653707	7.4612408010429	0	2.80146239436796	MAX_ D2	AMEX60DD006311	lAxmF
AMEX60DD006656	0.695821806715113	6.54006420648971	1.34909944090631	1.53620932582812	3.08272597615717	MAX_ D1	AMEX60DD006656	lAxmF
